Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6730202,HART COUNTY,SOUTH HART EL,83,839.17,3.6,62.7,33.7,96.4,83,834.30,4.8,65.1,30.1,95.2,83,840.39,18.1,43.4,38.6,81.9,83,848.01,10.8,43.4,45.8,89.2,83,828.87,13.3,62.7,24.1,86.7
6735050,HART COUNTY,HARTWELL ELEM,83,822.47,19.3,60.2,20.5,80.7,83,820.80,19.3,59.0,21.7,80.7,83,809.52,45.8,33.7,20.5,54.2,83,815.72,42.2,32.5,25.3,57.8,83,806.07,43.4,48.2,8.4,56.6
6740106,HEARD COUNTY,HEARD ELEMENT,96,827.91,11.5,68.8,19.8,88.5,96,830.96,12.5,55.2,32.3,87.5,96,820.69,31.3,46.9,21.9,68.8,96,833.36,18.8,44.8,36.5,81.3,96,818.67,19.8,63.5,16.7,80.2
6741050,HEARD COUNTY,CENTRALHATCHE,29,841.62,0.0,65.5,34.5,100.0,29,832.31,3.4,69.0,27.6,96.6,29,847.38,3.4,55.2,41.4,96.6,29,837.10,10.3,51.7,37.9,89.7,29,827.24,3.4,72.4,24.1,96.6
6742050,HEARD COUNTY,EPHESUS ELEME,31,838.48,9.7,48.4,41.9,90.3,31,845.58,3.2,51.6,45.2,96.8,31,855.97,12.9,32.3,54.8,87.1,31,858.16,3.2,29.0,67.7,96.8,31,839.81,9.7,41.9,48.4,90.3
6750100,HENRY COUNTY,OLA ELEMENTAR,156,837.15,5.8,62.2,32.1,94.2,156,833.60,7.7,59.6,32.7,92.3,156,828.14,18.6,54.5,26.9,81.4,156,838.63,11.5,46.8,41.7,88.5,156,823.54,12.8,69.9,17.3,87.2
6750106,HENRY COUNTY,LUELLA ELEMEN,137,833.34,11.7,54.7,33.6,88.3,137,830.15,11.7,56.2,32.1,88.3,137,826.45,26.3,46.7,27.0,73.7,137,826.22,23.4,46.7,29.9,76.6,137,818.54,20.4,66.4,13.1,79.6
6750107,HENRY COUNTY,DUTCHTOWN ELE,116,838.74,6.0,54.3,39.7,94.0,116,836.22,6.0,58.6,35.3,94.0,116,831.39,16.4,50.9,32.8,83.6,116,837.41,13.8,42.2,44.0,86.2,116,827.38,9.5,65.5,25.0,90.5
6750108,HENRY COUNTY,WOODLAND ELEM,126,839.13,4.8,61.1,34.1,95.2,126,837.93,7.1,54.8,38.1,92.9,126,830.49,14.3,57.1,28.6,85.7,126,840.52,9.5,44.4,46.0,90.5,126,824.21,17.5,66.7,15.9,82.5
6750191,HENRY COUNTY,COTTON INDIAN,120,836.71,3.3,64.2,32.5,96.7,120,831.68,5.8,70.8,23.3,94.2,120,830.67,13.3,57.5,29.2,86.7,120,838.72,10.0,47.5,42.5,90.0,120,828.82,9.2,70.8,20.0,90.8
6750194,HENRY COUNTY,WESLEY LAKES,121,829.31,12.4,62.0,25.6,87.6,121,827.02,12.4,67.8,19.8,87.6,121,811.84,31.4,57.9,10.7,68.6,120,820.83,23.3,58.3,18.3,76.7,121,820.09,17.4,71.9,10.7,82.6
6750196,HENRY COUNTY,PATE S CREEK,107,837.18,8.4,56.1,35.5,91.6,107,839.80,7.5,54.2,38.3,92.5,107,834.67,10.3,59.8,29.9,89.7,107,836.34,13.1,51.4,35.5,86.9,107,827.67,16.8,57.0,26.2,83.2
6750197,HENRY COUNTY,PLEASANT GROV,99,843.11,4.0,50.5,45.5,96.0,99,834.39,5.1,67.7,27.3,94.9,99,830.74,20.2,48.5,31.3,79.8,99,843.65,9.1,42.4,48.5,90.9,99,828.70,14.1,61.6,24.2,85.9
6750200,HENRY COUNTY,MOUNT CARMEL,114,829.33,12.3,66.7,21.1,87.7,114,825.20,14.9,62.3,22.8,85.1,113,817.87,27.4,53.1,19.5,72.6,114,824.40,21.9,50.9,27.2,78.1,114,814.89,24.6,66.7,8.8,75.4
6750203,HENRY COUNTY,EAST LAKE ELE,132,837.27,7.6,56.1,36.4,92.4,132,833.99,9.8,59.1,31.1,90.2,132,835.63,19.7,41.7,38.6,80.3,132,849.87,10.6,36.4,53.0,89.4,132,835.46,13.6,49.2,37.1,86.4
6750207,HENRY COUNTY,TIMBER RIDGE,137,836.23,8.0,51.1,40.9,92.0,137,837.49,7.3,56.2,36.5,92.7,137,835.98,16.1,44.5,39.4,83.9,135,843.45,9.6,43.0,47.4,90.4,135,828.39,14.8,59.3,25.9,85.2
6750208,HENRY COUNTY,WALNUT CREEK,85,833.41,12.9,56.5,30.6,87.1,85,832.52,12.9,55.3,31.8,87.1,85,819.66,23.5,57.6,18.8,76.5,85,830.78,18.8,41.2,40.0,81.2,85,817.74,25.9,62.4,11.8,74.1
6750209,HENRY COUNTY,BETHLEHEM ELE,87,837.18,4.6,58.6,36.8,95.4,87,830.54,4.6,70.1,25.3,95.4,87,826.11,21.8,58.6,19.5,78.2,87,824.13,19.5,54.0,26.4,80.5,87,822.54,19.5,65.5,14.9,80.5
6750211,HENRY COUNTY,ROCKY CREEK E,100,828.68,8.0,68.0,24.0,92.0,101,830.20,8.9,64.4,26.7,91.1,100,824.46,19.0,58.0,23.0,81.0,100,835.21,16.0,45.0,39.0,84.0,100,812.41,27.0,62.0,11.0,73.0
6750291,HENRY COUNTY,OAKLAND ELEME,111,818.52,27.0,57.7,15.3,73.0,111,817.54,23.4,60.4,16.2,76.6,111,805.86,45.9,43.2,10.8,54.1,111,806.56,42.3,45.9,11.7,57.7,111,807.34,37.8,56.8,5.4,62.2
6750294,HENRY COUNTY,AUSTIN ROAD E,101,829.33,7.9,69.3,22.8,92.1,101,828.80,11.9,66.3,21.8,88.1,101,812.75,30.7,63.4,5.9,69.3,101,821.15,29.7,47.5,22.8,70.3,101,813.52,30.7,59.4,9.9,69.3
6750297,HENRY COUNTY,HICKORY FLAT,96,835.47,1.0,67.7,31.3,99.0,96,836.41,5.2,60.4,34.4,94.8,97,829.84,17.5,55.7,26.8,82.5,96,839.79,9.4,41.7,49.0,90.6,95,834.62,9.5,57.9,32.6,90.5
6750303,HENRY COUNTY,UNITY GROVE E,135,831.44,12.6,58.5,28.9,87.4,135,830.10,14.8,54.1,31.1,85.2,134,830.83,18.7,48.5,32.8,81.3,135,832.32,20.7,37.8,41.5,79.3,135,820.02,20.7,65.2,14.1,79.3
6750403,HENRY COUNTY,RED OAK ELEME,147,828.54,13.6,61.2,25.2,86.4,147,827.29,15.6,59.2,25.2,84.4,148,821.17,30.4,50.0,19.6,69.6,148,832.55,21.6,42.6,35.8,78.4,147,811.66,34.0,52.4,13.6,66.0
6750407,HENRY COUNTY,NEW HOPE ELEM,114,835.69,7.0,59.6,33.3,93.0,114,830.77,9.6,63.2,27.2,90.4,114,822.35,19.3,64.0,16.7,80.7,114,828.16,18.4,50.9,30.7,81.6,114,814.24,22.8,69.3,7.9,77.2
6750409,HENRY COUNTY,TUSSAHAW ELEM,98,829.98,12.2,68.4,19.4,87.8,98,826.65,14.3,63.3,22.4,85.7,98,814.62,29.6,56.1,14.3,70.4,98,822.18,23.5,52.0,24.5,76.5,98,816.55,30.6,57.1,12.2,69.4
6750503,HENRY COUNTY,FLIPPEN ELEME,108,836.12,7.4,57.4,35.2,92.6,108,838.07,4.6,53.7,41.7,95.4,108,830.33,17.6,51.9,30.6,82.4,108,839.13,13.0,40.7,46.3,87.0,108,829.93,16.7,56.5,26.9,83.3
6750509,HENRY COUNTY,ROCK SPRING E,103,839.75,4.9,63.1,32.0,95.1,103,832.18,13.6,55.3,31.1,86.4,102,829.15,23.5,47.1,29.4,76.5,103,846.87,6.8,41.7,51.5,93.2,103,823.37,14.6,68.9,16.5,85.4
6750803,HENRY COUNTY,MCDONOUGH ELE,72,823.11,18.1,62.5,19.4,81.9,72,819.43,18.1,66.7,15.3,81.9,73,807.03,39.7,50.7,9.6,60.3,73,801.64,47.9,41.1,11.0,52.1,71,798.70,52.1,46.5,1.4,47.9
6751050,HENRY COUNTY,FAIRVIEW ELEM,113,829.74,10.6,63.7,25.7,89.4,117,828.57,14.5,60.7,24.8,85.5,117,818.32,28.2,44.4,27.4,71.8,117,825.50,26.5,39.3,34.2,73.5,117,817.85,29.9,54.7,15.4,70.1
6752050,HENRY COUNTY,HAMPTON ELEME,71,825.06,23.9,49.3,26.8,76.1,70,817.21,30.0,52.9,17.1,70.0,70,819.91,37.1,35.7,27.1,62.9,70,821.56,31.4,48.6,20.0,68.6,70,813.36,32.9,60.0,7.1,67.1
6752552,HENRY COUNTY,SMITH BARNES,156,830.98,10.3,62.8,26.9,89.7,156,828.33,15.4,57.7,26.9,84.6,156,825.56,25.0,46.8,28.2,75.0,154,830.53,22.7,39.6,37.7,77.3,154,821.75,26.0,55.2,18.8,74.0
6755050,HENRY COUNTY,LOCUST ELEMEN,114,820.11,26.3,57.9,15.8,73.7,114,815.21,24.6,63.2,12.3,75.4,114,809.48,42.1,42.1,15.8,57.9,114,811.98,39.5,40.4,20.2,60.5,114,806.08,46.5,48.2,5.3,53.5
6760100,HOUSTON COUNTY,EAGLE SPRINGS,137,839.17,5.1,59.9,35.0,94.9,137,828.34,9.5,65.7,24.8,90.5,137,841.55,13.1,46.0,40.9,86.9,137,836.72,14.6,43.8,41.6,85.4,137,815.35,24.8,64.2,10.9,75.2
6760102,HOUSTON COUNTY,LINWOOD ELEME,66,842.80,6.1,50.0,43.9,93.9,66,837.73,7.6,50.0,42.4,92.4,67,844.85,9.0,44.8,46.3,91.0,67,836.85,16.4,37.3,46.3,83.6,66,822.08,13.6,71.2,15.2,86.4
6760175,HOUSTON COUNTY,PEARL STEPHEN,48,825.35,14.6,66.7,18.8,85.4,48,823.94,10.4,72.9,16.7,89.6,48,819.65,25.0,58.3,16.7,75.0,48,813.02,39.6,37.5,22.9,60.4,48,802.40,45.8,50.0,4.2,54.2
6760191,HOUSTON COUNTY,NORTHSIDE ELE,74,838.14,4.1,63.5,32.4,95.9,73,837.63,4.1,61.6,34.2,95.9,73,835.00,13.7,58.9,27.4,86.3,73,830.58,19.2,50.7,30.1,80.8,73,827.89,6.8,74.0,19.2,93.2
6760194,HOUSTON COUNTY,PERDUE ELEMEN,182,841.30,8.2,45.1,46.7,91.8,182,831.41,12.1,57.1,30.8,87.9,183,840.78,15.3,42.6,42.1,84.7,183,838.44,13.1,41.0,45.9,86.9,182,824.28,18.1,63.7,18.1,81.9
6760195,HOUSTON COUNTY,QUAIL RUN ELE,112,847.70,0.0,50.0,50.0,100.0,112,849.57,0.9,50.0,49.1,99.1,112,853.40,1.8,50.9,47.3,98.2,112,845.03,4.5,50.9,44.6,95.5,112,835.14,7.1,61.6,31.3,92.9
6760199,HOUSTON COUNTY,MATTHEW ARTHU,113,845.74,2.7,45.1,52.2,97.3,113,843.94,2.7,54.9,42.5,97.3,113,857.81,6.2,31.9,61.9,93.8,113,851.46,8.0,30.1,61.9,92.0,113,834.48,8.8,55.8,35.4,91.2
6760208,HOUSTON COUNTY,LAKE JOY ELEM,178,844.90,3.4,49.4,47.2,96.6,178,843.83,3.4,50.6,46.1,96.6,178,848.03,6.7,50.0,43.3,93.3,178,848.13,5.6,46.1,48.3,94.4,178,833.87,9.0,64.0,27.0,91.0
6760309,HOUSTON COUNTY,HILLTOP ELEME,92,838.45,2.2,64.1,33.7,97.8,92,833.75,8.7,57.6,33.7,91.3,92,844.48,13.0,43.5,43.5,87.0,90,844.52,10.0,36.7,53.3,90.0,90,817.82,20.0,73.3,6.7,80.0
6761050,HOUSTON COUNTY,BONAIRE ELEME,136,848.64,2.2,41.9,55.9,97.8,136,849.32,3.7,39.0,57.4,96.3,136,851.87,5.1,39.7,55.1,94.9,136,857.17,5.9,33.1,61.0,94.1,136,832.15,8.1,62.5,29.4,91.9
6762050,HOUSTON COUNTY,CENTERVILLE E,78,834.60,3.8,66.7,29.5,96.2,78,831.14,9.0,67.9,23.1,91.0,78,843.33,11.5,43.6,44.9,88.5,78,835.71,12.8,50.0,37.2,87.2,78,827.45,15.4,65.4,19.2,84.6
6762054,HOUSTON COUNTY,MORNINGSIDE E,118,831.18,10.2,62.7,27.1,89.8,118,829.27,12.7,60.2,27.1,87.3,118,837.23,15.3,47.5,37.3,84.7,118,827.32,18.6,53.4,28.0,81.4,118,815.36,22.0,67.8,10.2,78.0
6762058,HOUSTON COUNTY,WESTSIDE ELEM,73,823.64,17.8,61.6,20.5,82.2,73,815.86,24.7,63.0,12.3,75.3,74,816.42,32.4,51.4,16.2,67.6,74,804.18,44.6,47.3,8.1,55.4,73,799.37,46.6,52.1,1.4,53.4
6763052,HOUSTON COUNTY,PARKWOOD ELEM,78,823.51,11.5,71.8,16.7,88.5,78,819.24,17.9,67.9,14.1,82.1,78,821.69,21.8,57.7,20.5,78.2,78,817.12,30.8,51.3,17.9,69.2,78,804.76,43.6,55.1,1.3,56.4
6763056,HOUSTON COUNTY,TUCKER ELEMEN,91,836.35,14.3,48.4,37.4,85.7,91,827.32,13.2,62.6,24.2,86.8,91,833.98,19.8,44.0,36.3,80.2,91,829.20,18.7,50.5,30.8,81.3,91,816.26,25.3,62.6,12.1,74.7
6763550,HOUSTON COUNTY,KINGS CHAPEL,78,841.59,3.8,59.0,37.2,96.2,78,833.86,7.7,53.8,38.5,92.3,78,844.12,16.7,33.3,50.0,83.3,78,838.03,14.1,43.6,42.3,85.9,78,822.94,19.2,64.1,16.7,80.8
6764050,HOUSTON COUNTY,LINDSEY ELEME,47,820.79,25.5,55.3,19.1,74.5,47,821.57,19.1,63.8,17.0,80.9,48,812.13,41.7,43.8,14.6,58.3,47,803.17,53.2,34.0,12.8,46.8,47,799.70,46.8,53.2,0.0,53.2
6764054,HOUSTON COUNTY,RUSSELL ELEME,116,834.28,3.4,67.2,29.3,96.6,116,834.26,7.8,58.6,33.6,92.2,116,837.27,16.4,44.0,39.7,83.6,116,833.97,15.5,46.6,37.9,84.5,115,825.80,16.5,54.8,28.7,83.5
6765050,HOUSTON COUNTY,MILLER ELEMEN,85,832.85,7.1,64.7,28.2,92.9,85,831.34,7.1,68.2,24.7,92.9,85,836.78,12.9,54.1,32.9,87.1,85,832.35,15.3,47.1,37.6,84.7,85,816.09,20.0,77.6,2.4,80.0
6765054,HOUSTON COUNTY,SHIRLEY HILLS,85,843.19,1.2,61.2,37.6,98.8,85,838.61,4.7,57.6,37.6,95.3,85,849.85,5.9,48.2,45.9,94.1,84,840.77,9.5,45.2,45.2,90.5,84,820.39,16.7,73.8,9.5,83.3
6770188,IRWIN COUNTY,IRWIN CO ELEM,120,836.58,5.8,64.2,30.0,94.2,120,837.82,4.2,60.0,35.8,95.8,120,833.60,16.7,52.5,30.8,83.3,120,833.54,15.0,50.0,35.0,85.0,120,822.57,22.5,59.2,18.3,77.5
6780101,JACKSON COUNTY,W JACKSON INT,121,837.99,5.8,60.3,33.9,94.2,121,836.60,6.6,61.2,32.2,93.4,121,844.69,8.3,47.9,43.8,91.7,121,857.75,6.6,28.1,65.3,93.4,121,838.64,5.8,57.9,36.4,94.2
6780104,JACKSON COUNTY,EAST JACK ELE,70,835.54,8.6,54.3,37.1,91.4,70,832.86,14.3,51.4,34.3,85.7,71,831.56,21.1,43.7,35.2,78.9,71,833.83,23.9,32.4,43.7,76.1,69,825.86,23.2,46.4,30.4,76.8
6780209,JACKSON COUNTY,GUM SPRINGS E,111,843.14,2.7,57.7,39.6,97.3,111,840.41,1.8,59.5,38.7,98.2,111,845.37,3.6,48.6,47.7,96.4,110,860.69,3.6,25.5,70.9,96.4,110,838.19,4.5,65.5,30.0,95.5
6781050,JACKSON COUNTY,BENTON ELEMEN,56,838.96,5.4,66.1,28.6,94.6,56,841.82,5.4,55.4,39.3,94.6,56,841.29,8.9,50.0,41.1,91.1,56,852.88,5.4,35.7,58.9,94.6,56,835.45,8.9,55.4,35.7,91.1
6782550,JACKSON COUNTY,MAYSVILLE ELE,67,826.12,7.5,73.1,19.4,92.5,67,823.33,17.9,61.2,20.9,82.1,67,817.46,28.4,50.7,20.9,71.6,67,836.72,10.4,49.3,40.3,89.6,67,820.90,20.9,59.7,19.4,79.1
6783050,JACKSON COUNTY,NORTH JACKSON,52,836.06,7.7,55.8,36.5,92.3,52,840.29,9.6,46.2,44.2,90.4,52,835.56,15.4,38.5,46.2,84.6,52,843.63,7.7,42.3,50.0,92.3,52,824.67,13.5,71.2,15.4,86.5
6784050,JACKSON COUNTY,SOUTH JACKSON,78,834.79,7.7,56.4,35.9,92.3,78,832.10,6.4,62.8,30.8,93.6,78,831.42,14.1,55.1,30.8,85.9,78,847.38,11.5,35.9,52.6,88.5,78,827.01,11.5,65.4,23.1,88.5
6790100,JASPER COUNTY,WASHINGTON PA,158,830.82,10.1,65.8,24.1,89.9,158,828.18,10.8,65.2,24.1,89.2,158,830.36,17.1,55.1,27.8,82.9,158,828.28,18.4,51.9,29.7,81.6,158,822.01,22.2,58.9,19.0,77.8
6800175,JEFF DAVIS COUNTY,JEFF DAVIS EL,226,831.92,10.2,63.3,26.5,89.8,226,830.60,12.8,58.0,29.2,87.2,226,823.37,24.8,53.5,21.7,75.2,225,824.90,22.7,49.8,27.6,77.3,225,816.04,28.0,60.0,12.0,72.0
6811050,JEFFERSON COUNTY,CARVER ELEMEN,48,818.06,20.8,66.7,12.5,79.2,48,823.35,12.5,70.8,16.7,87.5,48,807.15,39.6,50.0,10.4,60.4,48,792.92,66.7,27.1,6.3,33.3,48,790.67,72.9,25.0,2.1,27.1
6811550,JEFFERSON COUNTY,LOUISVILLE AC,81,825.69,13.6,61.7,24.7,86.4,81,828.11,18.5,51.9,29.6,81.5,81,822.91,29.6,43.2,27.2,70.4,81,823.48,24.7,48.1,27.2,75.3,81,814.64,32.1,54.3,13.6,67.9
6813550,JEFFERSON COUNTY,WRENS ELEMENT,113,822.19,19.5,60.2,20.4,80.5,113,822.63,23.9,56.6,19.5,76.1,113,828.39,25.7,43.4,31.0,74.3,113,817.11,35.4,40.7,23.9,64.6,113,804.85,46.0,46.9,7.1,54.0
6821050,JENKINS COUNTY,JENKINS CO EL,111,823.08,15.3,67.6,17.1,84.7,111,828.80,8.1,70.3,21.6,91.9,111,813.07,27.9,61.3,10.8,72.1,111,816.72,29.7,55.9,14.4,70.3,111,806.48,38.7,54.1,7.2,61.3
6830197,JOHNSON COUNTY,JOHNSON CO EL,95,825.82,17.9,56.8,25.3,82.1,95,820.72,23.2,58.9,17.9,76.8,95,818.59,32.6,47.4,20.0,67.4,95,818.12,27.4,50.5,22.1,72.6,95,807.87,42.1,48.4,9.5,57.9
6840199,JONES COUNTY,DAMES FERRY E,127,836.30,11.0,51.2,37.8,89.0,127,839.69,9.4,50.4,40.2,90.6,127,833.34,23.6,37.8,38.6,76.4,127,840.98,13.4,40.9,45.7,86.6,127,817.97,21.3,69.3,9.4,78.7
6841550,JONES COUNTY,GRAY ELEMENTA,173,831.38,9.8,61.8,28.3,90.2,173,837.81,4.6,56.6,38.7,95.4,173,831.27,18.5,50.3,31.2,81.5,173,842.99,12.1,42.8,45.1,87.9,173,826.51,19.7,58.4,22.0,80.3
6844050,JONES COUNTY,MATTIE WELLS,113,824.67,12.4,68.1,19.5,87.6,113,824.12,14.2,64.6,21.2,85.8,113,818.98,31.9,49.6,18.6,68.1,113,819.95,27.4,50.4,22.1,72.6,113,807.72,43.4,46.9,9.7,56.6
6850105,LAMAR COUNTY,LAMAR CO ELE,171,833.84,8.8,57.9,33.3,91.2,171,830.37,9.9,62.6,27.5,90.1,171,824.22,22.8,50.3,26.9,77.2,171,832.26,21.1,40.4,38.6,78.9,171,818.30,32.2,48.5,19.3,67.8
6860111,LANIER COUNTY,LANIER CO ELE,150,827.79,14.7,61.3,24.0,85.3,150,827.93,14.7,60.0,25.3,85.3,150,832.57,19.3,44.7,36.0,80.7,150,822.59,29.3,46.7,24.0,70.7,150,809.01,40.0,50.0,10.0,60.0
6870101,LAURENS COUNTY,SOUTHWEST LAU,167,837.93,4.8,56.9,38.3,95.2,166,843.99,5.4,47.6,47.0,94.6,166,832.40,12.7,55.4,31.9,87.3,166,843.71,9.6,45.8,44.6,90.4,166,828.67,13.3,63.3,23.5,86.7
6870105,LAURENS COUNTY,EAST LAUREN E,173,832.45,8.7,65.3,26.0,91.3,173,828.91,13.9,59.5,26.6,86.1,173,813.88,32.4,50.9,16.8,67.6,173,825.47,24.3,46.2,29.5,75.7,173,817.96,28.3,51.4,20.2,71.7
6870201,LAURENS COUNTY,NORTHWEST LAU,151,846.42,2.6,49.0,48.3,97.4,151,845.28,2.6,48.3,49.0,97.4,151,842.73,15.2,40.4,44.4,84.8,151,849.50,7.3,39.1,53.6,92.7,151,829.75,12.6,61.6,25.8,87.4
6880103,LEE COUNTY,LEE COUNTY EL,256,838.66,3.5,63.3,33.2,96.5,256,840.09,5.9,55.1,39.1,94.1,256,832.38,14.1,57.4,28.5,85.9,256,836.65,14.5,45.3,40.2,85.5,256,818.91,24.2,65.2,10.5,75.8
6880393,LEE COUNTY,TWIN OAKS ELE,241,837.00,4.6,65.1,30.3,95.4,241,836.47,5.4,56.0,38.6,94.6,241,840.50,10.8,51.0,38.2,89.2,238,834.88,13.0,52.1,34.9,87.0,238,823.39,19.3,65.1,15.5,80.7
6890100,LIBERTY COUNTY,WALDO PAFFORD,97,832.26,10.3,58.8,30.9,89.7,97,832.73,9.3,62.9,27.8,90.7,97,822.80,27.8,51.5,20.6,72.2,97,828.85,18.6,50.5,30.9,81.4,97,819.21,24.7,60.8,14.4,75.3
6890102,LIBERTY COUNTY,LIBERTY ELEME,109,828.72,16.5,57.8,25.7,83.5,109,822.64,17.4,63.3,19.3,82.6,109,819.44,33.0,46.8,20.2,67.0,109,827.91,22.0,47.7,30.3,78.0,109,812.99,33.9,55.0,11.0,66.1
6890180,LIBERTY COUNTY,BUTTON GWINNE,71,822.89,19.7,59.2,21.1,80.3,71,817.31,22.5,66.2,11.3,77.5,71,814.61,36.6,46.5,16.9,63.4,71,822.54,32.4,35.2,32.4,67.6,71,807.39,45.1,47.9,7.0,54.9
6890183,LIBERTY COUNTY,LYMAN HALL EL,81,825.60,7.4,74.1,18.5,92.6,81,825.38,14.8,64.2,21.0,85.2,81,819.95,25.9,58.0,16.0,74.1,80,820.39,30.0,46.3,23.8,70.0,80,807.53,30.0,66.3,3.8,70.0
6890189,LIBERTY COUNTY,JOSEPH MARTIN,96,838.40,8.3,59.4,32.3,91.7,96,838.15,7.3,53.1,39.6,92.7,96,835.92,19.8,43.8,36.5,80.2,96,838.22,19.8,36.5,43.8,80.2,96,826.42,19.8,57.3,22.9,80.2
6890194,LIBERTY COUNTY,TAYLORS CREEK,113,836.98,1.8,62.8,35.4,98.2,113,835.62,4.4,63.7,31.9,95.6,113,836.78,12.4,55.8,31.9,87.6,113,839.11,13.3,44.2,42.5,86.7,113,845.81,7.1,46.9,46.0,92.9
6890196,LIBERTY COUNTY,FRANK LONG EL,99,838.90,6.1,55.6,38.4,93.9,99,839.76,3.0,56.6,40.4,97.0,99,839.93,14.1,42.4,43.4,85.9,99,840.78,9.1,48.5,42.4,90.9,99,821.77,16.2,66.7,17.2,83.8
6891050,LIBERTY COUNTY,JORDYE BACON,75,835.67,4.0,66.7,29.3,96.0,75,836.80,4.0,57.3,38.7,96.0,75,838.08,13.3,45.3,41.3,86.7,75,847.83,10.7,30.7,58.7,89.3,75,824.75,20.0,57.3,22.7,80.0
6900176,LINCOLN COUNTY,LINCOLN CO EL,92,836.24,2.2,72.8,25.0,97.8,92,837.02,5.4,63.0,31.5,94.6,92,824.55,25.0,52.2,22.8,75.0,92,840.78,12.0,44.6,43.5,88.0,92,819.03,23.9,60.9,15.2,76.1
6910105,LONG COUNTY,WALKER MIDDLE,206,826.11,12.1,66.0,21.8,87.9,206,826.98,13.1,62.6,24.3,86.9,206,828.85,22.3,48.1,29.6,77.7,206,844.56,8.7,41.3,50.0,91.3,206,822.35,23.8,55.8,20.4,76.2
6920100,LOWNDES COUNTY,DEWAR ELEMENT,93,838.01,7.5,53.8,38.7,92.5,93,836.35,5.4,59.1,35.5,94.6,93,832.87,19.4,46.2,34.4,80.6,93,837.41,10.8,45.2,44.1,89.2,93,827.43,9.7,67.7,22.6,90.3
6920111,LOWNDES COUNTY,WESTSIDE ELEM,125,843.10,6.4,47.2,46.4,93.6,125,832.46,10.4,65.6,24.0,89.6,125,834.80,18.4,44.8,36.8,81.6,125,850.95,10.4,31.2,58.4,89.6,125,828.22,14.4,55.2,30.4,85.6
6920194,LOWNDES COUNTY,MOULTON BRANC,105,839.03,10.5,53.3,36.2,89.5,105,834.66,7.6,56.2,36.2,92.4,105,834.71,15.2,46.7,38.1,84.8,104,848.12,9.6,35.6,54.8,90.4,104,828.67,19.2,51.9,28.8,80.8
6920195,LOWNDES COUNTY,HAHIRA ELEMEN,132,845.61,1.5,50.8,47.7,98.5,132,843.50,2.3,51.5,46.2,97.7,132,852.98,5.3,37.9,56.8,94.7,132,860.78,4.5,34.1,61.4,95.5,132,834.61,4.5,67.4,28.0,95.5
6920274,LOWNDES COUNTY,PINE GROVE EL,106,842.85,6.6,44.3,49.1,93.4,106,837.80,7.5,53.8,38.7,92.5,107,841.97,9.3,43.0,47.7,90.7,107,843.30,12.1,42.1,45.8,87.9,106,829.84,11.3,56.6,32.1,88.7
6921050,LOWNDES COUNTY,CLYATTVILLE E,94,828.41,11.7,70.2,18.1,88.3,94,822.90,13.8,66.0,20.2,86.2,94,823.23,16.0,64.9,19.1,84.0,94,823.77,16.0,61.7,22.3,84.0,94,809.16,35.1,58.5,6.4,64.9
6924050,LOWNDES COUNTY,LAKE PARK ELE,101,844.08,2.0,55.4,42.6,98.0,101,837.84,5.9,58.4,35.6,94.1,101,852.50,6.9,34.7,58.4,93.1,101,843.64,10.9,34.7,54.5,89.1,101,833.88,11.9,54.5,33.7,88.1
6930103,LUMPKIN COUNTY,BLACKBURN ELE,124,834.04,7.3,63.7,29.0,92.7,124,832.88,7.3,59.7,33.1,92.7,124,831.56,17.7,50.8,31.5,82.3,124,832.26,14.5,53.2,32.3,85.5,124,813.77,25.8,65.3,8.9,74.2
6930191,LUMPKIN COUNTY,LONG BRANCH E,89,836.90,5.6,67.4,27.0,94.4,89,831.11,12.4,60.7,27.0,87.6,89,832.13,20.2,47.2,32.6,79.8,89,834.57,13.5,50.6,36.0,86.5,89,817.98,23.6,67.4,9.0,76.4
6932050,LUMPKIN COUNTY,LUMPKIN CO EL,116,840.05,5.2,55.2,39.7,94.8,116,833.51,8.6,62.1,29.3,91.4,116,827.93,25.9,44.8,29.3,74.1,116,836.54,13.8,46.6,39.7,86.2,115,818.48,22.6,65.2,12.2,77.4
6940198,MACON COUNTY,MACON CO ELEM,159,816.27,26.4,58.5,15.1,73.6,159,816.74,27.0,61.0,11.9,73.0,159,813.60,34.6,47.2,18.2,65.4,159,797.88,52.8,39.6,7.5,47.2,158,794.20,59.5,38.6,1.9,40.5
