Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6690106,HALL COUNTY,CHICOPEE ELEM,88,813.56,25.0,67.0,8.0,75.0,88,818.32,22.7,62.5,14.8,77.3,88,803.51,46.6,44.3,9.1,53.4,88,801.58,47.7,39.8,12.5,52.3,88,797.69,58.0,38.6,3.4,42.0
6690110,HALL COUNTY,WORLD LANGUAG,41,840.22,2.4,61.0,36.6,97.6,41,840.93,0.0,63.4,36.6,100.0,41,822.10,14.6,65.9,19.5,85.4,41,834.12,4.9,63.4,31.7,95.1,41,822.39,9.8,75.6,14.6,90.2
6690176,HALL COUNTY,MYERS ELEMENT,88,821.23,17.0,67.0,15.9,83.0,88,827.75,14.8,56.8,28.4,85.2,88,817.03,31.8,46.6,21.6,68.2,88,808.32,40.9,40.9,18.2,59.1,88,792.69,68.2,28.4,3.4,31.8
6690192,HALL COUNTY,SPOUT SPRINGS,128,835.58,4.7,64.8,30.5,95.3,128,849.28,4.7,40.6,54.7,95.3,130,832.71,20.8,43.8,35.4,79.2,130,837.73,16.2,41.5,42.3,83.8,128,814.98,26.6,64.8,8.6,73.4
6690194,HALL COUNTY,MOUNT VERNON,146,844.66,2.7,49.3,47.9,97.3,146,852.25,2.7,37.0,60.3,97.3,146,855.96,4.1,37.0,58.9,95.9,146,848.30,13.7,33.6,52.7,86.3,146,823.88,20.5,59.6,19.9,79.5
6690196,HALL COUNTY,FRIENDSHIP EL,105,834.58,8.6,66.7,24.8,91.4,105,844.82,2.9,53.3,43.8,97.1,105,831.90,19.0,47.6,33.3,81.0,105,835.07,17.1,41.0,41.9,82.9,103,821.27,24.3,58.3,17.5,75.7
6690276,HALL COUNTY,WAUKA MOUNTAI,91,832.57,7.7,68.1,24.2,92.3,91,838.31,7.7,50.5,41.8,92.3,91,845.53,12.1,41.8,46.2,87.9,91,839.69,13.2,39.6,47.3,86.8,91,808.09,36.3,59.3,4.4,63.7
6691058,HALL COUNTY,WHITE SULPHUR,80,824.05,15.0,62.5,22.5,85.0,80,831.06,20.0,46.3,33.8,80.0,80,820.21,23.8,52.5,23.8,76.3,80,815.36,33.8,41.3,25.0,66.3,80,801.65,47.5,47.5,5.0,52.5
6692052,HALL COUNTY,FLOWERY BRANC,109,825.28,11.0,72.5,16.5,89.0,109,834.95,6.4,63.3,30.3,93.6,111,827.46,18.0,55.0,27.0,82.0,110,822.11,30.0,43.6,26.4,70.0,107,810.62,36.4,52.3,11.2,63.6
6692056,HALL COUNTY,OAKWOOD ELEME,65,825.14,15.4,64.6,20.0,84.6,65,828.88,15.4,55.4,29.2,84.6,65,811.35,38.5,50.8,10.8,61.5,63,808.02,42.9,42.9,14.3,57.1,63,795.00,52.4,47.6,0.0,47.6
6693054,HALL COUNTY,LANIER ELEMEN,114,826.95,8.8,71.9,19.3,91.2,114,834.86,7.0,60.5,32.5,93.0,114,826.73,21.9,49.1,28.9,78.1,114,816.26,33.3,43.9,22.8,66.7,114,814.66,34.2,52.6,13.2,65.8
6693056,HALL COUNTY,RIVERBEND ELE,50,828.98,10.0,72.0,18.0,90.0,49,837.31,10.2,51.0,38.8,89.8,49,832.98,14.3,51.0,34.7,85.7,49,822.55,22.4,46.9,30.6,77.6,50,805.14,48.0,46.0,6.0,52.0
6694050,HALL COUNTY,CHESTNUT MOUN,119,827.12,9.2,70.6,20.2,90.8,119,827.62,16.0,60.5,23.5,84.0,120,820.47,32.5,44.2,23.3,67.5,120,824.99,28.3,39.2,32.5,71.7,117,810.16,38.5,52.1,9.4,61.5
6694054,HALL COUNTY,LULA ELEMENTA,86,831.91,5.8,69.8,24.4,94.2,86,828.79,11.6,61.6,26.7,88.4,86,850.19,12.8,32.6,54.7,87.2,86,806.31,33.7,58.1,8.1,66.3,86,797.20,50.0,50.0,0.0,50.0
6694056,HALL COUNTY,SARDIS ELEMEN,93,828.53,6.5,72.0,21.5,93.5,93,832.06,7.5,63.4,29.0,92.5,93,825.45,21.5,52.7,25.8,78.5,93,825.70,14.0,58.1,28.0,86.0,93,809.57,26.9,69.9,3.2,73.1
6695050,HALL COUNTY,JONES ELEMENT,76,816.72,15.8,80.3,3.9,84.2,76,818.00,18.4,71.1,10.5,81.6,76,814.86,35.5,50.0,14.5,64.5,76,783.84,69.7,28.9,1.3,30.3,76,782.76,85.5,14.5,0.0,14.5
6695052,HALL COUNTY,LYMAN HALL,89,817.43,14.6,80.9,4.5,85.4,89,830.01,11.2,65.2,23.6,88.8,91,823.00,18.7,63.7,17.6,81.3,91,789.29,64.8,34.1,1.1,35.2,90,784.89,81.1,17.8,1.1,18.9
6695054,HALL COUNTY,MCEVER ELEMEN,71,817.30,21.1,67.6,11.3,78.9,70,822.30,21.4,62.9,15.7,78.6,71,816.48,28.2,54.9,16.9,71.8,70,807.27,34.3,55.7,10.0,65.7,69,797.39,53.6,43.5,2.9,46.4
6695056,HALL COUNTY,TADMORE ELEME,81,818.63,16.0,79.0,4.9,84.0,80,827.96,11.3,68.8,20.0,88.8,82,818.77,23.2,62.2,14.6,76.8,81,812.04,37.0,43.2,19.8,63.0,80,799.30,53.8,43.8,2.5,46.3
6700188,HANCOCK COUNTY,LEWIS ELEMENT,95,811.18,31.6,60.0,8.4,68.4,95,821.62,16.8,69.5,13.7,83.2,95,804.11,48.4,40.0,11.6,51.6,95,796.53,52.6,40.0,7.4,47.4,95,796.74,63.2,29.5,7.4,36.8
6710178,HARALSON COUNTY,BUCHANAN ELEM,153,826.01,11.8,68.6,19.6,88.2,153,829.54,10.5,60.1,29.4,89.5,153,831.44,22.2,45.1,32.7,77.8,153,828.29,21.6,43.8,34.6,78.4,152,817.50,28.3,57.9,13.8,71.7
6714050,HARALSON COUNTY,WEST HARALSON,129,816.10,23.3,69.0,7.8,76.7,129,822.33,21.7,58.9,19.4,78.3,129,807.60,44.2,41.9,14.0,55.8,129,822.78,27.1,45.7,27.1,72.9,129,810.73,37.2,56.6,6.2,62.8
6720110,HARRIS COUNTY,CREEKSIDE SCH,365,831.90,6.6,71.5,21.9,93.4,364,839.59,6.6,55.2,38.2,93.4,365,845.54,11.8,42.2,46.0,88.2,365,830.54,18.9,46.8,34.2,81.1,364,816.40,28.3,59.3,12.4,71.7
6730102,HART COUNTY,NORTH HART EL,115,834.65,9.6,55.7,34.8,90.4,115,844.54,7.0,43.5,49.6,93.0,115,834.93,18.3,42.6,39.1,81.7,115,834.63,13.0,49.6,37.4,87.0,115,817.64,29.6,58.3,12.2,70.4
6730202,HART COUNTY,SOUTH HART EL,66,823.79,6.1,83.3,10.6,93.9,66,833.26,9.1,57.6,33.3,90.9,66,821.94,28.8,50.0,21.2,71.2,66,820.02,34.8,36.4,28.8,65.2,66,815.48,31.8,54.5,13.6,68.2
6735050,HART COUNTY,HARTWELL ELEM,70,828.81,7.1,74.3,18.6,92.9,70,833.11,8.6,65.7,25.7,91.4,70,821.96,22.9,52.9,24.3,77.1,70,822.20,22.9,51.4,25.7,77.1,70,824.89,28.6,45.7,25.7,71.4
6740106,HEARD COUNTY,HEARD ELEMENT,105,825.10,12.4,72.4,15.2,87.6,105,836.05,5.7,62.9,31.4,94.3,105,823.42,19.0,61.0,20.0,81.0,105,831.92,17.1,44.8,38.1,82.9,104,824.48,23.1,53.8,23.1,76.9
6741050,HEARD COUNTY,CENTRALHATCHE,25,842.12,0.0,68.0,32.0,100.0,25,840.12,0.0,60.0,40.0,100.0,25,869.80,4.0,24.0,72.0,96.0,25,855.72,4.0,44.0,52.0,96.0,25,839.76,8.0,60.0,32.0,92.0
6742050,HEARD COUNTY,EPHESUS ELEME,24,824.50,16.7,75.0,8.3,83.3,24,835.50,12.5,50.0,37.5,87.5,24,838.58,12.5,41.7,45.8,87.5,24,839.33,8.3,50.0,41.7,91.7,24,813.88,37.5,58.3,4.2,62.5
6750100,HENRY COUNTY,OLA ELEMENTAR,149,837.81,3.4,63.8,32.9,96.6,154,838.56,5.8,52.6,41.6,94.2,154,840.44,13.0,42.9,44.2,87.0,154,833.44,13.0,51.3,35.7,87.0,154,834.49,12.3,54.5,33.1,87.7
6750106,HENRY COUNTY,LUELLA ELEMEN,101,832.86,5.9,70.3,23.8,94.1,101,836.19,5.9,57.4,36.6,94.1,102,835.45,10.8,51.0,38.2,89.2,102,824.80,18.6,52.0,29.4,81.4,100,816.17,30.0,55.0,15.0,70.0
6750107,HENRY COUNTY,DUTCHTOWN ELE,109,835.02,6.4,66.1,27.5,93.6,109,841.83,6.4,48.6,45.0,93.6,109,846.87,11.9,32.1,56.0,88.1,109,833.72,18.3,45.0,36.7,81.7,109,819.70,19.3,67.0,13.8,80.7
6750108,HENRY COUNTY,WOODLAND ELEM,100,839.82,4.0,57.0,39.0,96.0,100,846.24,3.0,47.0,50.0,97.0,100,852.00,9.0,39.0,52.0,91.0,100,845.07,8.0,46.0,46.0,92.0,100,831.51,14.0,57.0,29.0,86.0
6750191,HENRY COUNTY,COTTON INDIAN,119,827.05,12.6,68.1,19.3,87.4,119,830.85,8.4,67.2,24.4,91.6,119,816.04,31.9,50.4,17.6,68.1,119,819.57,30.3,40.3,29.4,69.7,118,811.79,33.1,58.5,8.5,66.9
6750194,HENRY COUNTY,WESLEY LAKES,103,825.86,9.7,75.7,14.6,90.3,104,832.42,5.8,71.2,23.1,94.2,104,812.67,31.7,56.7,11.5,68.3,104,823.23,24.0,49.0,26.9,76.0,104,818.89,22.1,59.6,18.3,77.9
6750196,HENRY COUNTY,PATE S CREEK,126,829.94,5.6,71.4,23.0,94.4,126,843.00,2.4,53.2,44.4,97.6,126,843.10,7.9,48.4,43.7,92.1,126,836.31,13.5,47.6,38.9,86.5,126,828.84,15.1,61.9,23.0,84.9
6750197,HENRY COUNTY,PLEASANT GROV,99,831.22,7.1,68.7,24.2,92.9,99,837.28,6.1,50.5,43.4,93.9,99,841.69,15.2,33.3,51.5,84.8,98,829.51,18.4,51.0,30.6,81.6,98,823.76,19.4,65.3,15.3,80.6
6750200,HENRY COUNTY,MOUNT CARMEL,117,837.20,0.9,69.2,29.9,99.1,117,844.18,5.1,46.2,48.7,94.9,117,832.75,13.7,55.6,30.8,86.3,117,835.05,13.7,50.4,35.9,86.3,117,833.10,13.7,54.7,31.6,86.3
6750203,HENRY COUNTY,EAST LAKE ELE,145,839.01,2.8,59.3,37.9,97.2,145,847.16,3.4,46.2,50.3,96.6,145,843.06,6.9,48.3,44.8,93.1,145,842.24,8.3,46.2,45.5,91.7,145,825.41,16.6,64.1,19.3,83.4
6750207,HENRY COUNTY,TIMBER RIDGE,141,840.29,6.4,55.3,38.3,93.6,141,846.38,4.3,46.1,49.6,95.7,141,845.06,9.2,46.1,44.7,90.8,141,843.65,14.2,35.5,50.4,85.8,141,831.43,16.3,58.9,24.8,83.7
6750208,HENRY COUNTY,WALNUT CREEK,89,822.45,10.1,73.0,16.9,89.9,89,832.58,7.9,67.4,24.7,92.1,89,816.90,31.5,49.4,19.1,68.5,89,819.34,28.1,49.4,22.5,71.9,89,819.73,24.7,59.6,15.7,75.3
6750209,HENRY COUNTY,BETHLEHEM ELE,81,830.90,3.7,76.5,19.8,96.3,81,831.60,6.2,71.6,22.2,93.8,81,838.05,9.9,54.3,35.8,90.1,81,831.52,14.8,51.9,33.3,85.2,81,823.60,18.5,63.0,18.5,81.5
6750211,HENRY COUNTY,ROCKY CREEK E,110,831.15,10.0,62.7,27.3,90.0,110,833.87,7.3,64.5,28.2,92.7,110,812.83,35.5,47.3,17.3,64.5,110,822.05,22.7,51.8,25.5,77.3,110,820.83,20.9,63.6,15.5,79.1
6750291,HENRY COUNTY,OAKLAND ELEME,104,825.06,8.7,74.0,17.3,91.3,104,828.29,7.7,70.2,22.1,92.3,104,820.84,28.8,47.1,24.0,71.2,104,816.38,29.8,52.9,17.3,70.2,104,814.87,30.8,58.7,10.6,69.2
6750294,HENRY COUNTY,AUSTIN ROAD E,86,828.02,7.0,75.6,17.4,93.0,86,835.00,9.3,53.5,37.2,90.7,86,824.45,23.3,48.8,27.9,76.7,86,817.60,23.3,59.3,17.4,76.7,86,817.71,18.6,77.9,3.5,81.4
6750297,HENRY COUNTY,HICKORY FLAT,96,833.95,5.2,68.8,26.0,94.8,96,839.13,5.2,56.3,38.5,94.8,96,840.15,6.3,53.1,40.6,93.8,96,813.82,25.0,61.5,13.5,75.0,96,811.97,27.1,67.7,5.2,72.9
6750303,HENRY COUNTY,UNITY GROVE E,131,831.00,4.6,73.3,22.1,95.4,131,831.08,5.3,71.0,23.7,94.7,131,821.11,22.1,57.3,20.6,77.9,131,825.34,19.1,50.4,30.5,80.9,131,815.82,22.9,67.9,9.2,77.1
6750403,HENRY COUNTY,RED OAK ELEME,141,830.23,8.5,69.5,22.0,91.5,141,831.55,7.1,71.6,21.3,92.9,141,828.04,20.6,53.9,25.5,79.4,141,831.41,17.7,46.8,35.5,82.3,141,817.91,27.7,60.3,12.1,72.3
6750407,HENRY COUNTY,NEW HOPE ELEM,88,835.69,6.8,61.4,31.8,93.2,88,838.43,8.0,60.2,31.8,92.0,88,834.57,13.6,53.4,33.0,86.4,88,844.13,10.2,46.6,43.2,89.8,88,825.83,18.2,67.0,14.8,81.8
6750409,HENRY COUNTY,TUSSAHAW ELEM,87,824.29,12.6,71.3,16.1,87.4,87,830.52,12.6,63.2,24.1,87.4,87,821.38,21.8,56.3,21.8,78.2,87,817.49,28.7,46.0,25.3,71.3,87,812.11,34.5,56.3,9.2,65.5
6750503,HENRY COUNTY,FLIPPEN ELEME,144,830.77,7.6,76.4,16.0,92.4,144,844.40,6.3,52.8,41.0,93.8,144,831.62,15.3,52.1,32.6,84.7,144,835.92,14.6,45.8,39.6,85.4,143,828.18,16.8,60.1,23.1,83.2
6750509,HENRY COUNTY,ROCK SPRING E,136,835.54,8.1,59.6,32.4,91.9,136,838.96,3.7,57.4,39.0,96.3,136,835.15,13.2,52.9,33.8,86.8,135,842.65,8.1,48.1,43.7,91.9,135,829.68,16.3,57.8,25.9,83.7
6750803,HENRY COUNTY,MCDONOUGH ELE,81,824.51,18.5,69.1,12.3,81.5,81,833.19,7.4,63.0,29.6,92.6,82,822.79,23.2,51.2,25.6,76.8,82,815.29,23.2,59.8,17.1,76.8,81,811.60,34.6,59.3,6.2,65.4
6751050,HENRY COUNTY,FAIRVIEW ELEM,124,823.47,10.5,77.4,12.1,89.5,124,829.65,6.5,71.8,21.8,93.5,124,821.36,26.6,53.2,20.2,73.4,124,812.80,29.8,60.5,9.7,70.2,124,808.19,37.1,59.7,3.2,62.9
6752050,HENRY COUNTY,HAMPTON ELEME,60,826.88,13.3,66.7,20.0,86.7,60,828.52,10.0,70.0,20.0,90.0,60,840.60,15.0,40.0,45.0,85.0,60,824.22,18.3,55.0,26.7,81.7,60,830.73,11.7,70.0,18.3,88.3
6752552,HENRY COUNTY,SMITH BARNES,146,827.13,8.9,71.9,19.2,91.1,146,834.02,7.5,62.3,30.1,92.5,146,835.90,17.8,41.8,40.4,82.2,146,814.61,26.7,55.5,17.8,73.3,146,820.10,21.2,65.1,13.7,78.8
6755050,HENRY COUNTY,LOCUST ELEMEN,120,827.50,6.7,76.7,16.7,93.3,119,829.45,4.2,76.5,19.3,95.8,120,824.16,21.7,55.8,22.5,78.3,119,822.59,16.0,61.3,22.7,84.0,119,816.60,18.5,72.3,9.2,81.5
6760100,HOUSTON COUNTY,EAGLE SPRINGS,130,835.15,3.8,70.8,25.4,96.2,130,834.47,6.2,63.8,30.0,93.8,130,842.35,13.1,46.9,40.0,86.9,130,829.88,16.2,53.8,30.0,83.8,130,820.08,25.4,59.2,15.4,74.6
6760102,HOUSTON COUNTY,LINWOOD ELEME,60,842.95,0.0,63.3,36.7,100.0,60,847.03,5.0,41.7,53.3,95.0,60,853.33,10.0,25.0,65.0,90.0,60,839.17,10.0,48.3,41.7,90.0,60,834.70,6.7,56.7,36.7,93.3
6760175,HOUSTON COUNTY,PEARL STEPHEN,44,821.36,15.9,68.2,15.9,84.1,44,829.27,15.9,56.8,27.3,84.1,44,835.45,9.1,59.1,31.8,90.9,44,812.43,34.1,50.0,15.9,65.9,44,799.89,54.5,38.6,6.8,45.5
6760191,HOUSTON COUNTY,NORTHSIDE ELE,72,831.78,0.0,79.2,20.8,100.0,71,839.85,2.8,57.7,39.4,97.2,72,843.49,12.5,33.3,54.2,87.5,71,822.48,23.9,47.9,28.2,76.1,71,819.17,18.3,69.0,12.7,81.7
6760194,HOUSTON COUNTY,PERDUE ELEMEN,178,839.01,3.9,58.4,37.6,96.1,178,843.83,5.1,47.8,47.2,94.9,178,861.82,9.0,32.0,59.0,91.0,178,841.57,13.5,42.7,43.8,86.5,178,836.34,14.0,50.0,36.0,86.0
6760195,HOUSTON COUNTY,QUAIL RUN ELE,96,849.30,0.0,50.0,50.0,100.0,95,859.69,2.1,26.3,71.6,97.9,96,868.74,2.1,21.9,76.0,97.9,95,858.15,5.3,31.6,63.2,94.7,95,855.43,2.1,41.1,56.8,97.9
6760199,HOUSTON COUNTY,MATTHEW ARTHU,112,845.22,0.9,52.7,46.4,99.1,112,848.13,0.9,46.4,52.7,99.1,112,858.09,4.5,38.4,57.1,95.5,112,843.29,7.1,44.6,48.2,92.9,112,832.50,12.5,67.0,20.5,87.5
6760208,HOUSTON COUNTY,LAKE JOY ELEM,209,845.17,1.4,55.5,43.1,98.6,209,852.83,1.9,37.8,60.3,98.1,210,874.96,4.3,21.4,74.3,95.7,210,843.34,11.4,39.0,49.5,88.6,209,837.57,12.9,48.3,38.8,87.1
6760309,HOUSTON COUNTY,HILLTOP ELEME,79,840.04,5.1,58.2,36.7,94.9,79,845.23,5.1,49.4,45.6,94.9,79,848.23,10.1,38.0,51.9,89.9,79,848.03,8.9,41.8,49.4,91.1,79,840.10,12.7,45.6,41.8,87.3
6761050,HOUSTON COUNTY,BONAIRE ELEME,117,845.56,2.6,53.0,44.4,97.4,117,849.80,0.9,46.2,53.0,99.1,117,864.72,2.6,29.9,67.5,97.4,117,856.30,8.5,29.1,62.4,91.5,117,840.86,5.1,59.8,35.0,94.9
6762050,HOUSTON COUNTY,CENTERVILLE E,85,835.08,4.7,67.1,28.2,95.3,85,842.68,4.7,48.2,47.1,95.3,85,856.16,5.9,32.9,61.2,94.1,85,854.60,8.2,32.9,58.8,91.8,85,840.01,11.8,42.4,45.9,88.2
6762054,HOUSTON COUNTY,MORNINGSIDE E,99,825.70,9.1,74.7,16.2,90.9,99,827.36,6.1,76.8,17.2,93.9,99,835.24,9.1,55.6,35.4,90.9,99,823.01,23.2,52.5,24.2,76.8,99,814.32,27.3,62.6,10.1,72.7
6762058,HOUSTON COUNTY,WESTSIDE ELEM,73,820.74,11.0,79.5,9.6,89.0,73,826.99,15.1,63.0,21.9,84.9,73,835.05,19.2,45.2,35.6,80.8,73,821.74,24.7,53.4,21.9,75.3,73,812.71,37.0,52.1,11.0,63.0
6763052,HOUSTON COUNTY,PARKWOOD ELEM,78,821.59,16.7,66.7,16.7,83.3,78,823.81,15.4,69.2,15.4,84.6,78,828.95,19.2,52.6,28.2,80.8,78,811.85,35.9,48.7,15.4,64.1,78,815.73,30.8,57.7,11.5,69.2
6763056,HOUSTON COUNTY,TUCKER ELEMEN,102,831.28,9.8,60.8,29.4,90.2,102,836.53,6.9,54.9,38.2,93.1,102,837.74,15.7,43.1,41.2,84.3,101,828.96,24.8,38.6,36.6,75.2,101,824.08,21.8,62.4,15.8,78.2
6763550,HOUSTON COUNTY,KINGS CHAPEL,67,838.09,1.5,73.1,25.4,98.5,67,850.01,0.0,47.8,52.2,100.0,67,846.15,9.0,44.8,46.3,91.0,67,836.91,10.4,52.2,37.3,89.6,67,826.37,20.9,53.7,25.4,79.1
6764050,HOUSTON COUNTY,LINDSEY ELEME,56,815.38,19.6,75.0,5.4,80.4,56,822.38,17.9,67.9,14.3,82.1,58,822.43,31.0,41.4,27.6,69.0,58,792.74,62.1,32.8,5.2,37.9,56,791.13,67.9,30.4,1.8,32.1
6764054,HOUSTON COUNTY,RUSSELL ELEME,112,834.25,4.5,70.5,25.0,95.5,111,842.33,3.6,54.1,42.3,96.4,113,848.15,7.1,43.4,49.6,92.9,112,836.68,15.2,45.5,39.3,84.8,111,824.53,18.9,62.2,18.9,81.1
6765050,HOUSTON COUNTY,MILLER ELEMEN,71,827.14,5.6,74.6,19.7,94.4,71,833.59,7.0,71.8,21.1,93.0,71,838.99,9.9,50.7,39.4,90.1,71,823.59,19.7,52.1,28.2,80.3,71,814.70,28.2,66.2,5.6,71.8
6765054,HOUSTON COUNTY,SHIRLEY HILLS,68,838.93,1.5,69.1,29.4,98.5,68,845.96,1.5,50.0,48.5,98.5,68,852.28,4.4,39.7,55.9,95.6,68,829.87,14.7,51.5,33.8,85.3,68,819.31,20.6,66.2,13.2,79.4
6770188,IRWIN COUNTY,IRWIN CO ELEM,131,828.72,9.2,71.0,19.8,90.8,131,841.29,5.3,55.7,38.9,94.7,131,830.59,22.1,46.6,31.3,77.9,131,826.88,23.7,44.3,32.1,76.3,130,818.45,30.8,50.0,19.2,69.2
6780101,JACKSON COUNTY,W JACKSON INT,91,838.81,0.0,65.9,34.1,100.0,91,846.14,0.0,54.9,45.1,100.0,93,856.09,5.4,37.6,57.0,94.6,93,857.99,4.3,38.7,57.0,95.7,91,848.37,4.4,51.6,44.0,95.6
6780104,JACKSON COUNTY,EAST JACK ELE,80,836.70,0.0,68.8,31.3,100.0,80,846.94,6.3,46.3,47.5,93.8,80,861.36,5.0,35.0,60.0,95.0,80,850.91,2.5,45.0,52.5,97.5,79,840.10,7.6,59.5,32.9,92.4
6780209,JACKSON COUNTY,GUM SPRINGS E,138,837.78,2.9,64.5,32.6,97.1,138,843.53,3.6,52.2,44.2,96.4,138,857.75,3.6,39.1,57.2,96.4,138,855.05,8.0,32.6,59.4,92.0,137,842.31,8.0,50.4,41.6,92.0
6781050,JACKSON COUNTY,BENTON ELEMEN,38,829.79,7.9,68.4,23.7,92.1,38,839.53,5.3,50.0,44.7,94.7,38,849.16,2.6,50.0,47.4,97.4,38,838.66,7.9,60.5,31.6,92.1,38,825.63,13.2,63.2,23.7,86.8
6782550,JACKSON COUNTY,MAYSVILLE ELE,77,825.75,7.8,76.6,15.6,92.2,77,836.60,7.8,63.6,28.6,92.2,77,832.91,15.6,51.9,32.5,84.4,76,833.11,13.2,53.9,32.9,86.8,74,819.32,27.0,59.5,13.5,73.0
6783050,JACKSON COUNTY,NORTH JACKSON,48,841.60,4.2,56.3,39.6,95.8,48,847.21,0.0,52.1,47.9,100.0,48,860.63,4.2,35.4,60.4,95.8,48,857.29,8.3,29.2,62.5,91.7,48,838.21,10.4,54.2,35.4,89.6
6784050,JACKSON COUNTY,SOUTH JACKSON,87,827.94,11.5,69.0,19.5,88.5,87,840.71,3.4,54.0,42.5,96.6,87,841.89,12.6,41.4,46.0,87.4,85,837.95,9.4,48.2,42.4,90.6,85,830.80,14.1,61.2,24.7,85.9
6790100,JASPER COUNTY,WASHINGTON PA,144,826.31,7.6,75.7,16.7,92.4,144,831.97,5.6,70.1,24.3,94.4,144,837.30,12.5,50.0,37.5,87.5,143,828.20,18.9,49.0,32.2,81.1,143,827.17,18.9,60.1,21.0,81.1
6800175,JEFF DAVIS COUNTY,JEFF DAVIS EL,260,833.45,8.5,59.6,31.9,91.5,260,843.55,5.4,47.7,46.9,94.6,261,847.47,11.9,41.8,46.4,88.1,260,830.27,18.1,47.3,34.6,81.9,260,818.63,30.0,51.9,18.1,70.0
6811050,JEFFERSON COUNTY,CARVER ELEMEN,31,824.55,6.5,83.9,9.7,93.5,31,835.23,3.2,61.3,35.5,96.8,31,829.71,19.4,48.4,32.3,80.6,31,802.00,38.7,58.1,3.2,61.3,31,799.52,45.2,54.8,0.0,54.8
6811550,JEFFERSON COUNTY,LOUISVILLE AC,74,822.08,18.9,64.9,16.2,81.1,74,832.68,6.8,64.9,28.4,93.2,74,822.11,25.7,56.8,17.6,74.3,74,825.66,23.0,47.3,29.7,77.0,72,819.40,27.8,54.2,18.1,72.2
6813550,JEFFERSON COUNTY,WRENS ELEMENT,78,818.76,23.1,61.5,15.4,76.9,78,830.08,7.7,69.2,23.1,92.3,78,830.01,20.5,50.0,29.5,79.5,78,814.04,32.1,48.7,19.2,67.9,78,803.92,57.7,33.3,9.0,42.3
6820101,JENKINS COUNTY,JENKINS CO MI,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--
6821050,JENKINS COUNTY,JENKINS CO EL,102,819.70,17.6,71.6,10.8,82.4,102,834.72,3.9,63.7,32.4,96.1,102,827.76,12.7,63.7,23.5,87.3,102,814.25,32.4,48.0,19.6,67.6,102,806.92,38.2,56.9,4.9,61.8
6830197,JOHNSON COUNTY,JOHNSON CO EL,77,821.70,15.6,66.2,18.2,84.4,77,830.77,14.3,50.6,35.1,85.7,77,836.61,18.2,37.7,44.2,81.8,77,829.97,22.1,41.6,36.4,77.9,76,823.76,28.9,43.4,27.6,71.1
6840199,JONES COUNTY,DAMES FERRY E,163,833.87,6.7,62.6,30.7,93.3,163,843.74,6.1,45.4,48.5,93.9,163,842.73,11.7,42.3,46.0,88.3,163,846.10,10.4,35.6,54.0,89.6,163,828.98,17.2,54.6,28.2,82.8
6841550,JONES COUNTY,GRAY ELEMENTA,178,837.71,2.2,67.4,30.3,97.8,178,849.85,1.1,46.1,52.8,98.9,178,845.27,6.2,43.8,50.0,93.8,178,852.44,7.9,37.6,54.5,92.1,178,839.71,12.4,47.2,40.4,87.6
6844050,JONES COUNTY,MATTIE WELLS,114,823.32,10.5,74.6,14.9,89.5,114,836.73,8.8,57.0,34.2,91.2,114,833.77,15.8,48.2,36.0,84.2,113,823.58,34.5,32.7,32.7,65.5,113,819.54,38.1,36.3,25.7,61.9
6850105,LAMAR COUNTY,LAMAR CO ELE,180,825.97,11.1,70.6,18.3,88.9,180,828.16,13.3,58.9,27.8,86.7,180,821.35,25.0,52.8,22.2,75.0,180,812.28,34.4,50.0,15.6,65.6,180,807.84,41.1,51.1,7.8,58.9
6860111,LANIER COUNTY,LANIER CO ELE,132,833.11,5.3,70.5,24.2,94.7,133,849.68,4.5,40.6,54.9,95.5,133,843.95,10.5,50.4,39.1,89.5,132,818.16,22.0,57.6,20.5,78.0,132,815.13,28.0,62.1,9.8,72.0
6870101,LAURENS COUNTY,SOUTHWEST LAU,180,826.81,10.6,72.8,16.7,89.4,180,833.38,7.8,61.1,31.1,92.2,180,834.64,14.4,45.6,40.0,85.6,180,831.09,15.6,50.0,34.4,84.4,180,814.99,32.2,56.7,11.1,67.8
6870105,LAURENS COUNTY,EAST LAUREN E,144,831.08,6.3,66.7,27.1,93.8,144,837.88,6.3,58.3,35.4,93.8,144,834.59,9.7,53.5,36.8,90.3,144,817.51,30.6,50.0,19.4,69.4,144,816.52,31.3,54.2,14.6,68.8
