Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard,RESA,Congressional District
6750100,HENRY COUNTY,OLA ELEMENTAR,160,847.88,0.6,51.3,48.1,99.4,159,840.60,2.5,64.8,32.7,97.5,160,846.46,11.3,45.6,43.1,88.8,162,838.03,11.7,45.1,43.2,88.3,162,831.95,8.0,65.4,26.5,92.0,5,3rd
6750106,HENRY COUNTY,LUELLA ELEMEN,120,838.78,7.5,53.3,39.2,92.5,118,831.68,10.2,62.7,27.1,89.8,117,838.74,15.4,42.7,41.9,84.6,126,824.56,21.4,51.6,27.0,78.6,125,828.02,17.6,56.8,25.6,82.4,5,3rd
6750107,HENRY COUNTY,DUTCHTOWN ELE,88,841.20,2.3,61.4,36.4,97.7,89,838.94,3.4,62.9,33.7,96.6,89,844.43,7.9,52.8,39.3,92.1,93,836.46,14.0,46.2,39.8,86.0,93,844.08,4.3,48.4,47.3,95.7,5,13th
6750108,HENRY COUNTY,WOODLAND ELEM,93,857.49,1.1,31.2,67.7,98.9,93,849.53,1.1,46.2,52.7,98.9,93,859.40,4.3,30.1,65.6,95.7,94,850.04,3.2,40.4,56.4,96.8,94,855.73,2.1,40.4,57.4,97.9,5,13th
6750191,HENRY COUNTY,COTTON INDIAN,124,842.60,8.1,46.8,45.2,91.9,123,833.50,10.6,53.7,35.8,89.4,122,837.80,19.7,37.7,42.6,80.3,129,827.94,20.2,43.4,36.4,79.8,129,826.05,16.3,60.5,23.3,83.7,5,3rd
6750194,HENRY COUNTY,WESLEY LAKES,96,832.15,10.4,59.4,30.2,89.6,96,826.55,12.5,69.8,17.7,87.5,99,823.14,27.3,49.5,23.2,72.7,107,816.19,26.2,56.1,17.8,73.8,107,813.75,27.1,60.7,12.1,72.9,5,3rd
6750196,HENRY COUNTY,PATE S CREEK,112,850.28,2.7,45.5,51.8,97.3,112,854.38,2.7,43.8,53.6,97.3,112,852.55,7.1,41.1,51.8,92.9,117,842.93,7.7,44.4,47.9,92.3,116,846.23,5.2,49.1,45.7,94.8,5,13th
6750197,HENRY COUNTY,PLEASANT GROV,90,838.48,8.9,53.3,37.8,91.1,88,834.11,11.4,55.7,33.0,88.6,92,840.17,16.3,42.4,41.3,83.7,95,832.62,18.9,42.1,38.9,81.1,95,828.46,16.8,54.7,28.4,83.2,5,3rd
6750200,HENRY COUNTY,MOUNT CARMEL,100,834.59,9.0,58.0,33.0,91.0,99,830.92,10.1,60.6,29.3,89.9,99,829.46,22.2,46.5,31.3,77.8,99,822.82,20.2,56.6,23.2,79.8,99,817.26,24.2,67.7,8.1,75.8,5,3rd
6750203,HENRY COUNTY,EAST LAKE ELE,128,855.21,0.0,41.4,58.6,100.0,126,846.83,0.0,54.0,46.0,100.0,127,851.07,5.5,41.7,52.8,94.5,130,846.58,3.8,45.4,50.8,96.2,130,840.65,3.1,65.4,31.5,96.9,5,3rd
6750207,HENRY COUNTY,TIMBER RIDGE,126,854.84,2.4,38.9,58.7,97.6,123,841.07,7.3,54.5,38.2,92.7,125,853.14,8.0,32.8,59.2,92.0,128,846.11,9.4,34.4,56.3,90.6,128,842.12,5.5,53.1,41.4,94.5,5,3rd
6750208,HENRY COUNTY,WALNUT CREEK,68,838.84,7.4,55.9,36.8,92.6,64,841.38,7.8,50.0,42.2,92.2,67,842.81,14.9,44.8,40.3,85.1,71,830.79,23.9,42.3,33.8,76.1,70,837.39,12.9,51.4,35.7,87.1,5,3rd
6750209,HENRY COUNTY,BETHLEHEM ELE,103,848.34,3.9,45.6,50.5,96.1,102,839.94,5.9,61.8,32.4,94.1,104,844.71,12.5,37.5,50.0,87.5,104,838.28,9.6,45.2,45.2,90.4,104,837.11,7.7,55.8,36.5,92.3,5,3rd
6750211,HENRY COUNTY,ROCKY CREEK E,98,846.15,2.0,55.1,42.9,98.0,97,839.23,2.1,61.9,36.1,97.9,98,841.49,11.2,49.0,39.8,88.8,102,833.65,11.8,56.9,31.4,88.2,102,834.04,6.9,63.7,29.4,93.1,5,3rd
6750291,HENRY COUNTY,OAKLAND ELEME,105,834.03,8.6,61.9,29.5,91.4,103,829.06,7.8,73.8,18.4,92.2,106,827.36,25.5,44.3,30.2,74.5,109,830.23,17.4,51.4,31.2,82.6,109,825.85,17.4,67.9,14.7,82.6,5,3rd
6750294,HENRY COUNTY,AUSTIN ROAD E,93,842.73,6.5,49.5,44.1,93.5,93,839.95,9.7,47.3,43.0,90.3,93,838.95,21.5,37.6,40.9,78.5,93,833.48,14.0,46.2,39.8,86.0,93,839.43,12.9,49.5,37.6,87.1,5,3rd
6750297,HENRY COUNTY,HICKORY FLAT,99,844.63,5.1,46.5,48.5,94.9,99,840.77,8.1,56.6,35.4,91.9,99,837.35,21.2,43.4,35.4,78.8,104,825.83,25.0,49.0,26.0,75.0,104,831.65,12.5,63.5,24.0,87.5,5,3rd
6750303,HENRY COUNTY,UNITY GROVE E,126,838.38,4.8,59.5,35.7,95.2,126,829.44,12.7,65.1,22.2,87.3,128,827.55,18.0,55.5,26.6,82.0,128,824.94,18.8,53.1,28.1,81.3,128,825.55,16.4,63.3,20.3,83.6,5,3rd
6750403,HENRY COUNTY,RED OAK ELEME,114,845.16,2.6,50.0,47.4,97.4,113,845.04,4.4,50.4,45.1,95.6,115,853.70,12.2,32.2,55.7,87.8,116,833.53,14.7,48.3,37.1,85.3,115,839.61,11.3,46.1,42.6,88.7,5,13th
6750407,HENRY COUNTY,NEW HOPE ELEM,118,842.87,2.5,55.9,41.5,97.5,117,833.39,8.5,63.2,28.2,91.5,118,841.10,14.4,36.4,49.2,85.6,119,835.40,7.6,55.5,37.0,92.4,119,836.69,7.6,60.5,31.9,92.4,5,3rd
6750409,HENRY COUNTY,TUSSAHAW ELEM,89,842.96,5.6,59.6,34.8,94.4,87,841.17,8.0,56.3,35.6,92.0,88,845.39,17.0,35.2,47.7,83.0,93,829.00,20.4,47.3,32.3,79.6,93,827.69,15.1,58.1,26.9,84.9,5,3rd
6750503,HENRY COUNTY,FLIPPEN ELEME,113,852.55,2.7,38.1,59.3,97.3,114,845.46,4.4,49.1,46.5,95.6,113,846.52,11.5,38.1,50.4,88.5,117,846.24,7.7,41.0,51.3,92.3,117,849.03,4.3,48.7,47.0,95.7,5,3rd
6750509,HENRY COUNTY,ROCK SPRING E,106,849.93,2.8,42.5,54.7,97.2,106,842.31,3.8,52.8,43.4,96.2,104,848.02,8.7,42.3,49.0,91.3,108,841.06,7.4,50.0,42.6,92.6,108,832.29,15.7,55.6,28.7,84.3,5,3rd
6750803,HENRY COUNTY,MCDONOUGH ELE,77,833.61,3.9,71.4,24.7,96.1,73,837.59,4.1,67.1,28.8,95.9,80,827.91,23.8,52.5,23.8,76.3,83,823.52,18.1,59.0,22.9,81.9,83,824.96,13.3,66.3,20.5,86.7,5,3rd
6751050,HENRY COUNTY,FAIRVIEW ELEM,103,833.43,8.7,60.2,31.1,91.3,102,830.70,8.8,66.7,24.5,91.2,103,829.17,25.2,40.8,34.0,74.8,106,817.26,27.4,54.7,17.9,72.6,105,818.88,17.1,70.5,12.4,82.9,5,13th
6752050,HENRY COUNTY,HAMPTON ELEME,69,828.78,14.5,60.9,24.6,85.5,71,820.97,22.5,63.4,14.1,77.5,68,813.19,36.8,44.1,19.1,63.2,70,809.34,37.1,50.0,12.9,62.9,70,804.64,35.7,64.3,0.0,64.3,5,3rd
6753052,HENRY COUNTY,STOCKBRIDGE E,132,842.80,3.8,56.8,39.4,96.2,129,837.30,6.2,59.7,34.1,93.8,131,843.65,12.2,42.0,45.8,87.8,135,830.27,11.1,57.8,31.1,88.9,135,834.13,8.1,63.0,28.9,91.9,5,13th
6755050,HENRY COUNTY,LOCUST ELEMEN,61,835.13,6.6,60.7,32.8,93.4,60,826.78,15.0,68.3,16.7,85.0,60,831.40,16.7,53.3,30.0,83.3,62,826.08,21.0,51.6,27.4,79.0,62,816.42,22.6,69.4,8.1,77.4,5,3rd
6760100,HOUSTON COUNTY,EAGLE SPRINGS,122,844.51,2.5,55.7,41.8,97.5,121,841.31,4.1,59.5,36.4,95.9,121,855.01,5.0,43.0,52.1,95.0,123,837.63,9.8,48.8,41.5,90.2,122,837.53,6.6,55.7,37.7,93.4,8,8th
6760102,HOUSTON COUNTY,LINWOOD ELEME,64,844.11,3.1,54.7,42.2,96.9,64,841.55,7.8,57.8,34.4,92.2,64,847.30,7.8,50.0,42.2,92.2,66,832.27,15.2,47.0,37.9,84.8,66,819.05,15.2,74.2,10.6,84.8,8,8th
6760175,HOUSTON COUNTY,PEARL STEPHEN,42,826.67,16.7,61.9,21.4,83.3,42,828.86,11.9,59.5,28.6,88.1,42,835.12,7.1,61.9,31.0,92.9,45,815.36,31.1,53.3,15.6,68.9,45,821.02,20.0,62.2,17.8,80.0,8,8th
6760191,HOUSTON COUNTY,NORTHSIDE ELE,79,846.57,7.6,49.4,43.0,92.4,79,846.18,7.6,48.1,44.3,92.4,79,839.73,15.2,49.4,35.4,84.8,80,831.94,16.3,51.3,32.5,83.8,80,824.15,11.3,75.0,13.8,88.8,8,8th
6760194,HOUSTON COUNTY,PERDUE ELEMEN,231,848.74,4.8,41.1,54.1,95.2,231,847.62,5.6,45.5,48.9,94.4,231,855.89,8.7,33.8,57.6,91.3,232,843.83,6.9,43.1,50.0,93.1,232,838.69,5.2,59.5,35.3,94.8,8,8th
6760195,HOUSTON COUNTY,QUAIL RUN ELE,111,846.14,4.5,48.6,46.8,95.5,112,846.82,2.7,49.1,48.2,97.3,113,851.58,7.1,43.4,49.6,92.9,113,837.08,9.7,51.3,38.9,90.3,112,837.05,11.6,53.6,34.8,88.4,8,8th
6760199,HOUSTON COUNTY,MATTHEW ARTHU,103,851.25,2.9,45.6,51.5,97.1,103,852.62,1.9,45.6,52.4,98.1,103,861.10,3.9,38.8,57.3,96.1,104,849.70,5.8,38.5,55.8,94.2,104,842.94,4.8,57.7,37.5,95.2,8,8th
6760208,HOUSTON COUNTY,LAKE JOY ELEM,180,856.22,0.6,41.1,58.3,99.4,180,853.15,0.6,45.0,54.4,99.4,182,870.25,3.8,31.3,64.8,96.2,183,854.60,3.3,37.7,59.0,96.7,181,850.84,1.7,53.0,45.3,98.3,8,8th
6760309,HOUSTON COUNTY,HILLTOP ELEME,96,834.99,8.3,58.3,33.3,91.7,95,840.08,4.2,56.8,38.9,95.8,96,842.42,9.4,52.1,38.5,90.6,95,835.01,13.7,49.5,36.8,86.3,95,840.02,4.2,55.8,40.0,95.8,8,8th
6761050,HOUSTON COUNTY,BONAIRE ELEME,106,863.80,2.8,27.4,69.8,97.2,105,861.94,3.8,27.6,68.6,96.2,105,887.41,2.9,16.2,81.0,97.1,105,866.89,2.9,24.8,72.4,97.1,105,856.65,1.9,38.1,60.0,98.1,8,8th
6762050,HOUSTON COUNTY,CENTERVILLE E,108,831.13,13.9,57.4,28.7,86.1,107,831.21,15.0,58.9,26.2,85.0,108,835.96,21.3,44.4,34.3,78.7,109,828.59,15.6,55.0,29.4,84.4,109,827.50,14.7,62.4,22.9,85.3,8,8th
6762054,HOUSTON COUNTY,MORNINGSIDE E,91,836.42,5.5,69.2,25.3,94.5,91,834.80,4.4,68.1,27.5,95.6,91,837.05,15.4,49.5,35.2,84.6,91,828.43,12.1,62.6,25.3,87.9,91,822.48,14.3,70.3,15.4,85.7,8,8th
6762058,HOUSTON COUNTY,WESTSIDE ELEM,68,826.60,17.6,54.4,27.9,82.4,68,820.37,23.5,58.8,17.6,76.5,68,821.59,38.2,33.8,27.9,61.8,70,814.01,37.1,42.9,20.0,62.9,70,820.77,28.6,47.1,24.3,71.4,8,8th
6763052,HOUSTON COUNTY,PARKWOOD ELEM,82,823.82,14.6,68.3,17.1,85.4,83,818.81,19.3,68.7,12.0,80.7,81,823.25,22.2,55.6,22.2,77.8,86,815.90,29.1,55.8,15.1,70.9,86,813.80,24.4,70.9,4.7,75.6,8,8th
6763056,HOUSTON COUNTY,TUCKER ELEMEN,92,833.67,7.6,69.6,22.8,92.4,92,829.21,14.1,62.0,23.9,85.9,91,837.87,17.6,39.6,42.9,82.4,93,828.55,14.0,58.1,28.0,86.0,93,823.83,11.8,73.1,15.1,88.2,8,8th
6763550,HOUSTON COUNTY,KINGS CHAPEL,73,850.03,0.0,46.6,53.4,100.0,72,848.19,1.4,50.0,48.6,98.6,72,864.51,5.6,36.1,58.3,94.4,75,849.09,5.3,44.0,50.7,94.7,75,848.87,1.3,50.7,48.0,98.7,8,8th
6764050,HOUSTON COUNTY,LINDSEY ELEME,70,818.63,21.4,68.6,10.0,78.6,71,819.68,25.4,60.6,14.1,74.6,69,827.72,23.2,44.9,31.9,76.8,72,818.04,31.9,45.8,22.2,68.1,72,814.24,25.0,66.7,8.3,75.0,8,8th
6764054,HOUSTON COUNTY,RUSSELL ELEME,94,843.24,3.2,56.4,40.4,96.8,93,835.80,7.5,62.4,30.1,92.5,93,848.47,7.5,45.2,47.3,92.5,95,832.52,13.7,46.3,40.0,86.3,95,823.91,13.7,70.5,15.8,86.3,8,8th
6765050,HOUSTON COUNTY,MILLER ELEMEN,86,827.98,16.3,59.3,24.4,83.7,86,828.05,9.3,70.9,19.8,90.7,86,825.57,24.4,47.7,27.9,75.6,89,821.63,18.0,59.6,22.5,82.0,89,816.11,24.7,60.7,14.6,75.3,8,8th
6765054,HOUSTON COUNTY,SHIRLEY HILLS,57,838.72,1.8,68.4,29.8,98.2,55,838.64,0.0,69.1,30.9,100.0,56,854.46,5.4,33.9,60.7,94.6,57,833.88,7.0,59.6,33.3,93.0,57,831.98,5.3,75.4,19.3,94.7,8,8th
6770188,IRWIN COUNTY,IRWIN CO ELEM,136,842.79,5.1,56.6,38.2,94.9,135,838.76,6.7,56.3,37.0,93.3,135,837.56,12.6,51.9,35.6,87.4,139,829.63,18.7,52.5,28.8,81.3,139,815.30,21.6,72.7,5.8,78.4,3,8th
6780101,JACKSON COUNTY,W JACKSON INT,129,850.40,3.1,46.5,50.4,96.9,130,843.85,6.2,53.8,40.0,93.8,130,850.15,8.5,41.5,50.0,91.5,130,850.73,5.4,38.5,56.2,94.6,130,844.84,6.9,49.2,43.8,93.1,10,10th
6780104,JACKSON COUNTY,EAST JACK ELE,88,857.11,3.4,31.8,64.8,96.6,88,846.03,6.8,39.8,53.4,93.2,88,861.56,8.0,26.1,65.9,92.0,88,849.80,6.8,35.2,58.0,93.2,88,848.35,5.7,48.9,45.5,94.3,10,10th
6780209,JACKSON COUNTY,GUM SPRINGS E,133,857.16,3.0,33.1,63.9,97.0,133,845.74,4.5,46.6,48.9,95.5,133,850.11,10.5,37.6,51.9,89.5,133,855.23,5.3,33.1,61.7,94.7,133,846.58,6.0,46.6,47.4,94.0,10,10th
6781050,JACKSON COUNTY,BENTON ELEMEN,43,842.07,7.0,55.8,37.2,93.0,43,839.30,4.7,60.5,34.9,95.3,43,837.51,23.3,30.2,46.5,76.7,43,832.95,23.3,44.2,32.6,76.7,43,819.72,20.9,62.8,16.3,79.1,10,10th
6782550,JACKSON COUNTY,MAYSVILLE ELE,57,834.60,5.3,64.9,29.8,94.7,57,831.23,7.0,68.4,24.6,93.0,57,837.75,15.8,50.9,33.3,84.2,57,842.25,7.0,50.9,42.1,93.0,57,832.96,1.8,71.9,26.3,98.2,10,10th
6783050,JACKSON COUNTY,NORTH JACKSON,60,848.60,5.0,41.7,53.3,95.0,60,840.27,10.0,48.3,41.7,90.0,59,850.58,8.5,35.6,55.9,91.5,59,851.15,10.2,27.1,62.7,89.8,59,838.59,8.5,52.5,39.0,91.5,10,10th
6784050,JACKSON COUNTY,SOUTH JACKSON,84,838.55,9.5,59.5,31.0,90.5,84,828.25,15.5,65.5,19.0,84.5,84,826.39,26.2,45.2,28.6,73.8,84,835.90,16.7,39.3,44.0,83.3,84,820.21,19.0,70.2,10.7,81.0,10,10th
6790100,JASPER COUNTY,WASHINGTON PA,162,834.86,10.5,53.7,35.8,89.5,162,825.70,14.2,68.5,17.3,85.8,162,826.77,24.1,47.5,28.4,75.9,166,820.56,21.7,54.8,23.5,78.3,163,811.60,31.3,63.8,4.9,68.7,12,8th
6800175,JEFF DAVIS COUNTY,JEFF DAVIS EL,225,835.85,6.7,61.3,32.0,93.3,224,840.53,6.7,54.5,38.8,93.3,224,841.06,15.6,42.9,41.5,84.4,228,821.66,25.0,55.3,19.7,75.0,228,819.80,21.1,63.6,15.4,78.9,4,1st
6811050,JEFFERSON COUNTY,CARVER ELEMEN,40,828.70,7.5,70.0,22.5,92.5,40,830.98,7.5,72.5,20.0,92.5,40,833.30,5.0,67.5,27.5,95.0,40,813.30,30.0,57.5,12.5,70.0,40,814.38,25.0,62.5,12.5,75.0,1,12th
6811550,JEFFERSON COUNTY,LOUISVILLE AC,81,823.22,21.0,60.5,18.5,79.0,81,821.80,18.5,69.1,12.3,81.5,81,822.46,27.2,50.6,22.2,72.8,81,810.37,40.7,44.4,14.8,59.3,81,812.99,29.6,65.4,4.9,70.4,1,12th
6813550,JEFFERSON COUNTY,WRENS ELEMENT,89,831.34,12.4,59.6,28.1,87.6,89,827.52,14.6,64.0,21.3,85.4,89,833.10,22.5,46.1,31.5,77.5,89,821.09,19.1,62.9,18.0,80.9,89,825.92,11.2,74.2,14.6,88.8,1,12th
6821050,JENKINS COUNTY,JENKINS CO EL,102,828.90,11.8,62.7,25.5,88.2,102,826.90,9.8,70.6,19.6,90.2,102,826.10,18.6,58.8,22.5,81.4,102,820.30,26.5,52.0,21.6,73.5,102,812.62,26.5,64.7,8.8,73.5,1,12th
6830197,JOHNSON COUNTY,JOHNSON CO EL,94,839.83,7.4,57.4,35.1,92.6,95,839.42,10.5,51.6,37.9,89.5,95,832.29,18.9,49.5,31.6,81.1,96,825.71,13.5,59.4,27.1,86.5,96,822.49,16.7,63.5,19.8,83.3,12,12th
6840102,JONES COUNTY,WELLS ELEM,108,835.62,5.6,63.0,31.5,94.4,106,829.29,8.5,73.6,17.9,91.5,106,821.38,19.8,60.4,19.8,80.2,109,829.23,13.8,55.0,31.2,86.2,109,821.24,15.6,71.6,12.8,84.4,8,8th
6840114,JONES COUNTY,TURNER WOODS,105,840.08,6.7,51.4,41.9,93.3,103,837.17,4.9,58.3,36.9,95.1,105,824.88,23.8,54.3,21.9,76.2,106,835.63,14.2,46.2,39.6,85.8,106,823.81,14.2,71.7,14.2,85.8,8,8th
6840199,JONES COUNTY,DAMES FERRY E,107,845.49,7.5,48.6,43.9,92.5,107,838.96,3.7,68.2,28.0,96.3,106,844.25,15.1,43.4,41.5,84.9,110,846.02,10.0,39.1,50.9,90.0,110,835.18,7.3,60.0,32.7,92.7,8,8th
6841550,JONES COUNTY,GRAY ELEMENTA,88,843.52,6.8,44.3,48.9,93.2,88,839.97,8.0,54.5,37.5,92.0,88,852.70,13.6,33.0,53.4,86.4,90,842.72,11.1,38.9,50.0,88.9,90,838.32,10.0,48.9,41.1,90.0,8,8th
6850105,LAMAR COUNTY,LAMAR CO ELE,162,839.53,4.3,51.9,43.8,95.7,162,835.50,6.2,67.3,26.5,93.8,161,835.58,15.5,52.8,31.7,84.5,167,828.17,17.4,52.7,29.9,82.6,167,823.67,13.2,70.1,16.8,86.8,5,3rd
6860111,LANIER COUNTY,LANIER CO ELE,105,834.37,7.6,64.8,27.6,92.4,105,839.14,6.7,57.1,36.2,93.3,107,845.38,14.0,36.4,49.5,86.0,129,827.06,17.1,58.9,24.0,82.9,129,824.13,17.1,66.7,16.3,82.9,3,1st
6870101,LAURENS COUNTY,SOUTHWEST LAU,174,845.35,4.0,47.1,48.9,96.0,176,836.51,6.8,61.9,31.3,93.2,175,841.47,11.4,46.3,42.3,88.6,176,842.76,9.7,43.8,46.6,90.3,176,832.36,12.5,56.8,30.7,87.5,6,8th
6870105,LAURENS COUNTY,EAST LAUREN E,151,836.19,9.3,55.0,35.8,90.7,152,834.96,10.5,57.9,31.6,89.5,151,836.97,13.9,51.7,34.4,86.1,152,825.34,17.8,59.2,23.0,82.2,152,824.98,17.1,66.4,16.4,82.9,6,8th
6870201,LAURENS COUNTY,NORTHWEST LAU,137,854.87,0.0,42.3,57.7,100.0,138,849.12,0.7,50.0,49.3,99.3,137,861.69,3.6,36.5,59.9,96.4,139,844.89,5.0,45.3,49.6,95.0,138,843.75,7.2,50.0,42.8,92.8,6,8th
6880103,LEE COUNTY,LEE COUNTY EL,246,843.65,6.5,49.6,43.9,93.5,244,842.78,4.5,55.7,39.8,95.5,244,847.70,7.0,48.0,45.1,93.0,247,833.54,16.2,47.0,36.8,83.8,246,825.67,18.3,62.2,19.5,81.7,15,2nd
6880393,LEE COUNTY,TWIN OAKS ELE,218,845.95,3.2,53.2,43.6,96.8,218,844.37,3.2,53.2,43.6,96.8,219,834.20,13.2,56.6,30.1,86.8,219,830.02,15.1,53.4,31.5,84.9,219,829.23,13.2,67.1,19.6,86.8,15,2nd
6890100,LIBERTY COUNTY,WALDO PAFFORD,88,840.07,5.7,58.0,36.4,94.3,88,843.47,3.4,50.0,46.6,96.6,87,837.00,10.3,49.4,40.2,89.7,88,837.22,9.1,51.1,39.8,90.9,88,833.56,5.7,68.2,26.1,94.3,4,1st
6890102,LIBERTY COUNTY,LIBERTY ELEME,110,838.03,7.3,52.7,40.0,92.7,108,834.05,7.4,63.9,28.7,92.6,109,833.79,22.0,41.3,36.7,78.0,108,838.11,15.7,40.7,43.5,84.3,108,830.59,12.0,60.2,27.8,88.0,4,1st
6890180,LIBERTY COUNTY,BUTTON GWINNE,79,831.97,8.9,65.8,25.3,91.1,80,824.83,13.8,71.3,15.0,86.3,80,830.23,13.8,56.3,30.0,86.3,80,824.99,17.5,61.3,21.3,82.5,79,825.03,8.9,82.3,8.9,91.1,4,1st
6890183,LIBERTY COUNTY,LYMAN HALL EL,76,830.61,10.5,68.4,21.1,89.5,77,827.61,9.1,72.7,18.2,90.9,78,818.68,29.5,47.4,23.1,70.5,78,824.50,17.9,56.4,25.6,82.1,78,826.35,12.8,67.9,19.2,87.2,4,1st
6890189,LIBERTY COUNTY,JOSEPH MARTIN,89,828.65,10.1,65.2,24.7,89.9,89,825.02,15.7,69.7,14.6,84.3,92,824.70,29.3,44.6,26.1,70.7,92,813.88,33.7,53.3,13.0,66.3,89,813.24,25.8,66.3,7.9,74.2,4,1st
6890194,LIBERTY COUNTY,TAYLORS CREEK,104,839.99,5.8,55.8,38.5,94.2,104,838.82,4.8,62.5,32.7,95.2,106,834.67,18.9,45.3,35.8,81.1,105,828.56,14.3,57.1,28.6,85.7,102,830.87,8.8,65.7,25.5,91.2,4,1st
6890196,LIBERTY COUNTY,FRANK LONG EL,110,830.42,13.6,56.4,30.0,86.4,110,829.55,15.5,58.2,26.4,84.5,110,822.24,19.1,60.9,20.0,80.9,110,820.05,29.1,48.2,22.7,70.9,110,813.52,21.8,70.0,8.2,78.2,4,1st
6891050,LIBERTY COUNTY,JORDYE BACON,79,828.10,7.6,70.9,21.5,92.4,79,830.73,8.9,67.1,24.1,91.1,79,835.71,26.6,38.0,35.4,73.4,79,827.32,22.8,46.8,30.4,77.2,79,825.13,15.2,64.6,20.3,84.8,4,1st
6900176,LINCOLN COUNTY,LINCOLN CO EL,82,849.77,1.2,45.1,53.7,98.8,83,838.65,7.2,62.7,30.1,92.8,83,837.59,10.8,44.6,44.6,89.2,84,838.37,10.7,41.7,47.6,89.3,84,829.76,10.7,67.9,21.4,89.3,1,10th
6910100,LONG COUNTY,SMILEY ELEMEN,231,835.13,6.9,61.5,31.6,93.1,231,834.60,10.4,61.5,28.1,89.6,233,830.64,21.0,46.4,32.6,79.0,232,827.41,19.0,50.9,30.2,81.0,229,822.46,17.5,64.2,18.3,82.5,4,1st
6910105,LONG COUNTY,WALKER MIDDLE,1,       --,       --,       --,       --,       --,1,       --,       --,       --,       --,       --,1,       --,       --,       --,       --,       --,1,       --,       --,       --,       --,       --,1,       --,       --,       --,       --,       --,4,1st
6920100,LOWNDES COUNTY,DEWAR ELEMENT,70,856.56,0.0,44.3,55.7,100.0,70,847.69,1.4,51.4,47.1,98.6,70,863.49,10.0,31.4,58.6,90.0,73,843.49,13.7,39.7,46.6,86.3,73,828.75,8.2,71.2,20.5,91.8,3,2nd
6920111,LOWNDES COUNTY,WESTSIDE ELEM,135,857.43,2.2,36.3,61.5,97.8,135,846.83,3.7,48.1,48.1,96.3,135,851.48,7.4,37.0,55.6,92.6,137,850.01,5.1,38.0,56.9,94.9,137,839.20,7.3,57.7,35.0,92.7,3,2nd
6920194,LOWNDES COUNTY,MOULTON BRANC,104,845.79,1.0,52.9,46.2,99.0,103,846.88,1.9,50.5,47.6,98.1,104,849.88,11.5,43.3,45.2,88.5,106,844.61,4.7,45.3,50.0,95.3,106,839.94,8.5,52.8,38.7,91.5,3,1st
6920195,LOWNDES COUNTY,HAHIRA ELEMEN,103,854.36,1.0,39.8,59.2,99.0,103,847.97,1.9,51.5,46.6,98.1,105,853.84,6.7,38.1,55.2,93.3,108,849.78,7.4,39.8,52.8,92.6,108,832.31,7.4,64.8,27.8,92.6,3,1st
6920211,LOWNDES COUNTY,PINE GROVE EL,111,845.42,4.5,51.4,44.1,95.5,109,840.17,6.4,57.8,35.8,93.6,110,851.94,11.8,36.4,51.8,88.2,110,841.40,9.1,43.6,47.3,90.9,110,834.27,9.1,60.0,30.9,90.9,3,1st
6921050,LOWNDES COUNTY,CLYATTVILLE E,94,838.47,4.3,61.7,34.0,95.7,92,833.29,8.7,66.3,25.0,91.3,92,837.53,14.1,48.9,37.0,85.9,96,823.64,20.8,54.2,25.0,79.2,96,814.06,27.1,65.6,7.3,72.9,3,2nd
6924050,LOWNDES COUNTY,LAKE PARK ELE,99,844.74,5.1,59.6,35.4,94.9,99,846.34,2.0,49.5,48.5,98.0,99,848.42,4.0,45.5,50.5,96.0,99,845.32,8.1,42.4,49.5,91.9,99,842.87,7.1,54.5,38.4,92.9,3,2nd
6930103,LUMPKIN COUNTY,BLACKBURN ELE,109,847.04,4.6,45.9,49.5,95.4,109,848.49,4.6,46.8,48.6,95.4,109,842.46,12.8,45.0,42.2,87.2,110,845.41,10.0,39.1,50.9,90.0,110,835.87,10.0,62.7,27.3,90.0,14,9th
6930191,LUMPKIN COUNTY,LONG BRANCH E,83,851.39,3.6,44.6,51.8,96.4,83,845.53,4.8,50.6,44.6,95.2,83,855.11,8.4,38.6,53.0,91.6,84,841.94,8.3,47.6,44.0,91.7,84,828.74,13.1,66.7,20.2,86.9,14,9th
6932050,LUMPKIN COUNTY,LUMPKIN CO EL,94,849.61,4.3,45.7,50.0,95.7,94,843.29,1.1,62.8,36.2,98.9,95,838.55,13.7,49.5,36.8,86.3,97,838.48,14.4,47.4,38.1,85.6,97,829.81,16.5,59.8,23.7,83.5,14,9th
6940198,MACON COUNTY,MACON CO ELEM,129,814.88,27.9,57.4,14.7,72.1,129,813.53,30.2,59.7,10.1,69.8,130,809.42,40.0,45.4,14.6,60.0,130,804.28,43.8,46.2,10.0,56.2,129,802.35,45.7,48.8,5.4,54.3,2,2nd
