Key,System Name,School Name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard,RESA,Congressional District
6671015,GWINNETT COUNTY,JENKINS ELEME,153,834.09,8.5,59.5,32.0,91.5,151,839.02,5.3,57.0,37.7,94.7,148,850.14,8.1,40.5,51.4,91.9,154,848.47,9.1,37.7,53.2,90.9,154,833.97,8.4,64.3,27.3,91.6,7,7th
6671016,GWINNETT COUNTY,ANDERSON LIVS,112,831.08,12.5,63.4,24.1,87.5,112,834.69,9.8,61.6,28.6,90.2,112,828.95,20.5,48.2,31.3,79.5,114,831.03,18.4,48.2,33.3,81.6,114,819.96,20.2,62.3,17.5,79.8,7,7th
6671017,GWINNETT COUNTY,BURNETTE ELEM,111,860.88,0.9,27.9,71.2,99.1,111,861.96,1.8,25.2,73.0,98.2,111,864.27,4.5,25.2,70.3,95.5,113,877.35,3.5,15.9,80.5,96.5,113,866.95,3.5,22.1,74.3,96.5,7,7th
6671020,GWINNETT COUNTY,NEW LIFE,38,848.34,0.0,44.7,55.3,100.0,38,851.63,0.0,39.5,60.5,100.0,38,855.79,0.0,44.7,55.3,100.0,38,867.34,0.0,26.3,73.7,100.0,38,837.74,7.9,52.6,39.5,92.1,7,7th
6671052,GWINNETT COUNTY,DYER ELEMENTA,130,848.38,3.8,40.8,55.4,96.2,128,844.80,3.9,53.9,42.2,96.1,128,852.27,8.6,33.6,57.8,91.4,129,863.05,4.7,28.7,66.7,95.3,129,844.92,3.1,55.0,41.9,96.9,7,7th
6671058,GWINNETT COUNTY,ROCKBRIDGE EL,127,826.15,11.8,68.5,19.7,88.2,128,829.80,8.6,68.8,22.7,91.4,131,821.07,22.9,51.1,26.0,77.1,143,826.22,21.7,53.1,25.2,78.3,138,822.51,15.9,71.0,13.0,84.1,7,4th
6671105,GWINNETT COUNTY,J A ALFORD EL,173,840.95,7.5,50.3,42.2,92.5,173,846.14,5.2,48.0,46.8,94.8,169,851.34,5.3,45.0,49.7,94.7,184,844.86,15.2,35.3,49.5,84.8,184,831.97,12.0,58.2,29.9,88.0,7,7th
6671110,GWINNETT COUNTY,STARLING ELEM,162,850.22,1.9,45.1,53.1,98.1,161,848.63,1.2,47.2,51.6,98.8,162,849.28,4.3,43.2,52.5,95.7,170,849.74,8.8,36.5,54.7,91.2,169,833.01,7.7,64.5,27.8,92.3,7,7th
6671205,GWINNETT COUNTY,DUNCAN CREEK,205,853.87,2.9,39.0,58.0,97.1,204,850.99,3.4,44.6,52.0,96.6,201,855.82,5.0,35.8,59.2,95.0,212,865.19,7.5,19.8,72.6,92.5,212,837.10,9.4,54.2,36.3,90.6,7,7th
6671305,GWINNETT COUNTY,MARGARET WINN,189,838.48,6.9,56.6,36.5,93.1,184,841.17,6.5,57.6,35.9,93.5,184,851.76,7.1,35.3,57.6,92.9,197,841.67,12.2,43.1,44.7,87.8,196,831.10,8.7,69.9,21.4,91.3,7,7th
6671310,GWINNETT COUNTY,WHITE OAK ELE,108,850.30,2.8,44.4,52.8,97.2,108,849.43,1.9,50.0,48.1,98.1,108,849.61,3.7,39.8,56.5,96.3,111,854.05,7.2,39.6,53.2,92.8,109,843.37,2.8,51.4,45.9,97.2,7,7th
6671405,GWINNETT COUNTY,LEVEL CREEK E,193,857.64,4.7,26.9,68.4,95.3,190,857.72,1.6,32.1,66.3,98.4,188,869.94,5.9,18.6,75.5,94.1,193,875.42,3.1,18.7,78.2,96.9,193,862.69,3.1,27.5,69.4,96.9,7,7th
6671605,GWINNETT COUNTY,CHARLES BRANT,122,844.05,4.9,45.1,50.0,95.1,120,847.64,1.7,49.2,49.2,98.3,121,851.90,5.8,37.2,57.0,94.2,125,857.05,5.6,32.8,61.6,94.4,123,839.32,9.8,49.6,40.7,90.2,7,7th
6671810,GWINNETT COUNTY,WOODWARD MILL,134,852.15,3.7,35.8,60.4,96.3,133,854.64,4.5,36.8,58.6,95.5,133,857.03,7.5,34.6,57.9,92.5,134,868.98,3.7,24.6,71.6,96.3,134,857.58,2.2,40.3,57.5,97.8,7,7th
6672050,GWINNETT COUNTY,BETHESDA ELEM,182,838.03,6.0,58.2,35.7,94.0,180,842.12,3.9,57.2,38.9,96.1,178,844.63,8.4,38.8,52.8,91.6,185,846.11,9.7,44.9,45.4,90.3,185,838.53,8.6,54.1,37.3,91.4,7,7th
6672052,GWINNETT COUNTY,GRAYSON ELEME,133,849.28,6.0,39.1,54.9,94.0,130,847.18,2.3,51.5,46.2,97.7,128,849.10,7.8,36.7,55.5,92.2,140,866.33,7.1,31.4,61.4,92.9,140,835.17,14.3,49.3,36.4,85.7,7,7th
6672054,GWINNETT COUNTY,HARMONY ELEME,112,845.10,4.5,53.6,42.0,95.5,112,845.32,5.4,51.8,42.9,94.6,110,846.23,11.8,38.2,50.0,88.2,111,857.56,7.2,31.5,61.3,92.8,111,849.59,1.8,46.8,51.4,98.2,7,7th
6672056,GWINNETT COUNTY,MOUNTAIN PARK,102,844.42,5.9,47.1,47.1,94.1,101,840.42,8.9,51.5,39.6,91.1,101,836.66,18.8,39.6,41.6,81.2,102,851.57,9.8,41.2,49.0,90.2,102,851.87,2.9,44.1,52.9,97.1,7,7th
6673050,GWINNETT COUNTY,BRITT ELEMENT,101,841.48,8.9,50.5,40.6,91.1,98,842.58,5.1,52.0,42.9,94.9,96,835.50,11.5,50.0,38.5,88.5,102,849.33,14.7,31.4,53.9,85.3,102,828.87,13.7,62.7,23.5,86.3,7,7th
6673054,GWINNETT COUNTY,HARRIS ELEMEN,118,848.08,6.8,44.9,48.3,93.2,119,845.14,5.0,49.6,45.4,95.0,120,845.20,10.0,42.5,47.5,90.0,121,856.97,8.3,26.4,65.3,91.7,121,836.71,9.9,55.4,34.7,90.1,7,7th
6673550,GWINNETT COUNTY,CAMP CREEK EL,164,856.57,2.4,28.7,68.9,97.6,165,853.54,1.8,42.4,55.8,98.2,164,856.63,4.9,30.5,64.6,95.1,168,866.98,4.8,23.8,71.4,95.2,168,847.35,6.5,41.7,51.8,93.5,7,7th
6674056,GWINNETT COUNTY,NORCROSS ELEM,158,831.87,12.7,57.6,29.7,87.3,158,833.61,9.5,60.8,29.7,90.5,158,832.58,15.8,52.5,31.6,84.2,160,834.68,18.8,44.4,36.9,81.3,159,818.94,18.9,69.2,11.9,81.1,7,4th
6675054,GWINNETT COUNTY,LAWRENCEVILLE,103,833.40,9.7,59.2,31.1,90.3,100,836.92,7.0,62.0,31.0,93.0,101,827.44,18.8,54.5,26.7,81.2,109,839.58,14.7,45.0,40.4,85.3,109,826.52,12.8,67.0,20.2,87.2,7,7th
6675056,GWINNETT COUNTY,PEACHTREE ELE,241,837.37,12.0,45.2,42.7,88.0,237,837.93,11.0,51.9,37.1,89.0,238,841.66,13.9,41.2,45.0,86.1,244,842.67,9.4,46.3,44.3,90.6,244,830.06,9.8,68.9,21.3,90.2,7,4th
6675058,GWINNETT COUNTY,SUWANEE ELEME,124,868.69,1.6,13.7,84.7,98.4,123,869.67,0.0,17.1,82.9,100.0,123,872.55,0.8,17.1,82.1,99.2,124,890.96,0.8,5.6,93.5,99.2,124,875.14,0.8,15.3,83.9,99.2,7,7th
6675554,GWINNETT COUNTY,LILBURN ELEME,200,832.66,13.5,53.5,33.0,86.5,193,832.44,9.8,63.7,26.4,90.2,191,828.90,20.4,50.8,28.8,79.6,204,831.34,20.1,48.0,31.9,79.9,204,819.74,22.5,59.3,18.1,77.5,7,13th
6680101,HABERSHAM COUNTY,CORNELIA ELEM,103,825.99,19.4,53.4,27.2,80.6,102,825.79,14.7,65.7,19.6,85.3,105,821.79,25.7,46.7,27.6,74.3,106,818.92,31.1,45.3,23.6,68.9,106,817.61,26.4,56.6,17.0,73.6,14,10th
6680105,HABERSHAM COUNTY,LEVEL GROVE E,70,834.23,4.3,64.3,31.4,95.7,70,831.74,10.0,70.0,20.0,90.0,71,828.83,19.7,50.7,29.6,80.3,72,818.26,25.0,55.6,19.4,75.0,72,815.40,20.8,72.2,6.9,79.2,14,10th
6680189,HABERSHAM COUNTY,CLARKESVILLE,72,843.44,6.9,47.2,45.8,93.1,72,835.93,6.9,63.9,29.2,93.1,70,840.09,12.9,47.1,40.0,87.1,75,849.99,8.0,41.3,50.7,92.0,75,830.91,10.7,62.7,26.7,89.3,14,10th
6680201,HABERSHAM COUNTY,DEMOREST ELEM,90,845.66,2.2,47.8,50.0,97.8,89,848.31,4.5,49.4,46.1,95.5,92,845.15,7.6,41.3,51.1,92.4,94,851.63,8.5,37.2,54.3,91.5,94,841.52,2.1,55.3,42.6,97.9,14,10th
6681050,HABERSHAM COUNTY,BALDWIN ELEME,57,816.75,24.6,61.4,14.0,75.4,57,816.05,21.1,70.2,8.8,78.9,56,810.73,37.5,46.4,16.1,62.5,61,801.77,49.2,41.0,9.8,50.8,61,798.02,52.5,45.9,1.6,47.5,14,10th
6683054,HABERSHAM COUNTY,WOODVILLE ELE,36,849.22,5.6,33.3,61.1,94.4,35,840.77,11.4,40.0,48.6,88.6,35,838.66,14.3,40.0,45.7,85.7,36,842.67,11.1,41.7,47.2,88.9,36,832.58,13.9,52.8,33.3,86.1,14,10th
6685050,HABERSHAM COUNTY,FAIRVIEW ELEM,50,851.64,0.0,48.0,52.0,100.0,50,843.86,4.0,54.0,42.0,96.0,51,846.14,7.8,39.2,52.9,92.2,51,851.84,9.8,27.5,62.7,90.2,51,836.67,9.8,60.8,29.4,90.2,14,10th
6685052,HABERSHAM COUNTY,HAZEL GROVE E,30,860.40,3.3,36.7,60.0,96.7,30,856.03,3.3,46.7,50.0,96.7,30,863.57,6.7,33.3,60.0,93.3,30,859.13,6.7,33.3,60.0,93.3,30,842.37,3.3,60.0,36.7,96.7,14,10th
6690101,HALL COUNTY,MARTIN ELEMEN,97,837.29,11.3,48.5,40.2,88.7,97,830.29,14.4,58.8,26.8,85.6,97,824.76,25.8,40.2,34.0,74.2,97,826.01,22.7,49.5,27.8,77.3,96,818.25,19.8,68.8,11.5,80.2,14,9th
6690103,HALL COUNTY,SUGAR HILL EL,99,825.96,12.1,67.7,20.2,87.9,99,825.57,16.2,62.6,21.2,83.8,99,827.31,15.2,55.6,29.3,84.8,99,812.38,35.4,46.5,18.2,64.6,99,811.80,23.2,69.7,7.1,76.8,14,9th
6690106,HALL COUNTY,CHICOPEE ELEM,133,822.75,14.3,71.4,14.3,85.7,132,824.08,15.9,64.4,19.7,84.1,132,834.13,15.9,43.2,40.9,84.1,132,798.65,49.2,46.2,4.5,50.8,133,797.37,47.4,51.9,0.8,52.6,14,9th
6690110,HALL COUNTY,WORLD LANGUAG,89,848.06,0.0,47.2,52.8,100.0,89,838.70,7.9,51.7,40.4,92.1,89,848.36,7.9,32.6,59.6,92.1,88,859.60,8.0,34.1,58.0,92.0,88,833.70,10.2,58.0,31.8,89.8,14,9th
6690176,HALL COUNTY,MYERS ELEMENT,114,821.75,15.8,71.1,13.2,84.2,114,822.40,21.1,59.6,19.3,78.9,114,819.88,25.4,51.8,22.8,74.6,114,804.89,42.1,48.2,9.6,57.9,114,799.75,46.5,50.9,2.6,53.5,14,9th
6690192,HALL COUNTY,SPOUT SPRINGS,118,849.01,7.6,33.1,59.3,92.4,117,848.73,6.8,41.9,51.3,93.2,119,847.61,10.9,34.5,54.6,89.1,120,834.96,15.8,50.0,34.2,84.2,120,828.24,15.8,53.3,30.8,84.2,14,9th
6690194,HALL COUNTY,MOUNT VERNON,95,850.15,3.2,45.3,51.6,96.8,95,846.85,10.5,44.2,45.3,89.5,95,845.02,10.5,40.0,49.5,89.5,95,844.28,12.6,36.8,50.5,87.4,95,829.13,11.6,60.0,28.4,88.4,14,9th
6690196,HALL COUNTY,FRIENDSHIP EL,90,848.87,5.6,37.8,56.7,94.4,87,842.25,1.1,65.5,33.3,98.9,90,838.89,11.1,55.6,33.3,88.9,89,845.71,5.6,49.4,44.9,94.4,89,833.53,6.7,65.2,28.1,93.3,14,9th
6690276,HALL COUNTY,WAUKA MOUNTAI,93,845.80,5.4,46.2,48.4,94.6,91,844.34,3.3,57.1,39.6,96.7,90,845.24,7.8,40.0,52.2,92.2,93,836.90,14.0,53.8,32.3,86.0,93,826.46,14.0,61.3,24.7,86.0,14,9th
6691058,HALL COUNTY,WHITE SULPHUR,84,822.81,20.2,60.7,19.0,79.8,84,820.54,21.4,61.9,16.7,78.6,85,812.07,34.1,47.1,18.8,65.9,84,807.56,42.9,42.9,14.3,57.1,84,802.27,38.1,60.7,1.2,61.9,14,9th
6692052,HALL COUNTY,FLOWERY BRANC,120,844.10,7.5,50.8,41.7,92.5,120,839.88,13.3,47.5,39.2,86.7,120,840.28,16.7,39.2,44.2,83.3,120,842.05,14.2,44.2,41.7,85.8,119,824.43,19.3,60.5,20.2,80.7,14,9th
6692056,HALL COUNTY,OAKWOOD ELEME,84,827.06,23.8,45.2,31.0,76.2,84,826.02,17.9,58.3,23.8,82.1,83,822.83,27.7,43.4,28.9,72.3,83,818.11,32.5,49.4,18.1,67.5,83,811.77,28.9,62.7,8.4,71.1,14,9th
6693054,HALL COUNTY,LANIER ELEMEN,119,838.97,8.4,44.5,47.1,91.6,119,837.36,10.9,50.4,38.7,89.1,119,839.80,10.9,46.2,42.9,89.1,119,833.19,24.4,36.1,39.5,75.6,116,831.30,23.3,38.8,37.9,76.7,14,9th
6693056,HALL COUNTY,RIVERBEND ELE,50,840.02,14.0,28.0,58.0,86.0,50,833.00,12.0,52.0,36.0,88.0,50,830.28,22.0,54.0,24.0,78.0,50,825.58,34.0,28.0,38.0,66.0,50,809.62,36.0,54.0,10.0,64.0,14,9th
6694050,HALL COUNTY,CHESTNUT MOUN,119,838.49,8.4,56.3,35.3,91.6,115,832.97,8.7,67.0,24.3,91.3,113,836.56,13.3,44.2,42.5,86.7,120,834.86,13.3,52.5,34.2,86.7,118,822.44,15.3,69.5,15.3,84.7,14,9th
6694054,HALL COUNTY,LULA ELEMENTA,89,825.07,21.3,59.6,19.1,78.7,89,821.82,22.5,55.1,22.5,77.5,88,822.82,22.7,46.6,30.7,77.3,88,812.07,39.8,43.2,17.0,60.2,88,805.60,44.3,50.0,5.7,55.7,14,9th
6694056,HALL COUNTY,SARDIS ELEMEN,107,832.85,8.4,63.6,28.0,91.6,107,824.74,14.0,69.2,16.8,86.0,106,826.73,17.9,55.7,26.4,82.1,107,830.37,20.6,54.2,25.2,79.4,107,820.82,11.2,74.8,14.0,88.8,14,9th
6695052,HALL COUNTY,LYMAN HALL,124,817.77,16.1,73.4,10.5,83.9,123,817.53,20.3,73.2,6.5,79.7,126,818.29,23.0,57.1,19.8,77.0,127,788.40,65.4,33.1,1.6,34.6,123,788.46,73.2,26.8,0.0,26.8,14,9th
6695054,HALL COUNTY,MCEVER ELEMEN,83,828.41,9.6,66.3,24.1,90.4,82,825.70,12.2,70.7,17.1,87.8,81,822.44,21.0,59.3,19.8,79.0,83,818.22,28.9,49.4,21.7,71.1,82,803.48,43.9,54.9,1.2,56.1,14,9th
6695056,HALL COUNTY,TADMORE ELEME,88,826.09,13.6,63.6,22.7,86.4,87,822.92,13.8,75.9,10.3,86.2,88,817.73,28.4,51.1,20.5,71.6,89,813.30,33.7,47.2,19.1,66.3,88,805.57,39.8,55.7,4.5,60.2,14,9th
6700188,HANCOCK COUNTY,LEWIS ELEMENT,84,811.20,39.3,50.0,10.7,60.7,83,815.37,37.3,50.6,12.0,62.7,83,812.25,33.7,48.2,18.1,66.3,85,801.75,47.1,40.0,12.9,52.9,85,802.14,47.1,47.1,5.9,52.9,12,12th
6710178,HARALSON COUNTY,BUCHANAN ELEM,140,829.35,19.3,50.7,30.0,80.7,141,825.74,24.8,48.9,26.2,75.2,141,819.71,26.2,52.5,21.3,73.8,143,824.64,28.7,42.0,29.4,71.3,143,812.98,25.9,61.5,12.6,74.1,11,11th
6714050,HARALSON COUNTY,WEST HARALSON,121,827.51,19.0,52.1,28.9,81.0,120,825.17,21.7,58.3,20.0,78.3,118,822.86,29.7,36.4,33.9,70.3,124,832.35,25.8,35.5,38.7,74.2,123,815.69,29.3,58.5,12.2,70.7,11,11th
6720188,HARRIS COUNTY,PARK ELEMENTA,78,833.56,10.3,51.3,38.5,89.7,78,832.94,9.0,62.8,28.2,91.0,76,836.24,14.5,46.1,39.5,85.5,81,830.75,19.8,48.1,32.1,80.2,81,815.35,27.2,63.0,9.9,72.8,16,3rd
6720190,HARRIS COUNTY,PINE RIDGE EL,108,843.23,3.7,48.1,48.1,96.3,106,844.22,4.7,47.2,48.1,95.3,106,836.88,8.5,55.7,35.8,91.5,109,838.40,14.7,43.1,42.2,85.3,109,821.59,14.7,73.4,11.9,85.3,16,3rd
6720199,HARRIS COUNTY,MULBERRY CREE,95,846.81,10.5,34.7,54.7,89.5,95,839.67,9.5,51.6,38.9,90.5,95,831.48,14.7,50.5,34.7,85.3,98,845.89,7.1,40.8,52.0,92.9,98,831.44,15.3,56.1,28.6,84.7,16,3rd
6720290,HARRIS COUNTY,NEW MOUNTAIN,90,838.98,8.9,45.6,45.6,91.1,89,842.22,6.7,46.1,47.2,93.3,89,842.16,12.4,37.1,50.6,87.6,90,850.38,11.1,33.3,55.6,88.9,89,834.87,13.5,49.4,37.1,86.5,16,3rd
6730102,HART COUNTY,NORTH HART EL,82,831.52,8.5,65.9,25.6,91.5,82,827.71,11.0,69.5,19.5,89.0,82,829.60,17.1,48.8,34.1,82.9,82,830.17,18.3,51.2,30.5,81.7,82,817.01,17.1,72.0,11.0,82.9,14,10th
6730202,HART COUNTY,SOUTH HART EL,89,836.88,7.9,53.9,38.2,92.1,89,838.04,6.7,59.6,33.7,93.3,89,824.87,19.1,57.3,23.6,80.9,89,844.84,16.9,36.0,47.2,83.1,89,825.76,11.2,69.7,19.1,88.8,14,10th
6735050,HART COUNTY,HARTWELL ELEM,81,829.19,12.3,67.9,19.8,87.7,81,832.58,14.8,59.3,25.9,85.2,81,822.16,27.2,43.2,29.6,72.8,81,829.69,24.7,46.9,28.4,75.3,81,819.80,14.8,67.9,17.3,85.2,14,10th
6740106,HEARD COUNTY,HEARD ELEMENT,98,834.42,15.3,49.0,35.7,84.7,98,836.41,13.3,44.9,41.8,86.7,98,827.03,26.5,42.9,30.6,73.5,100,844.42,11.0,47.0,42.0,89.0,99,820.99,15.2,71.7,13.1,84.8,16,3rd
6741050,HEARD COUNTY,CENTRALHATCHE,23,838.70,0.0,65.2,34.8,100.0,23,831.96,4.3,69.6,26.1,95.7,23,849.39,0.0,47.8,52.2,100.0,23,861.57,0.0,39.1,60.9,100.0,23,829.00,0.0,82.6,17.4,100.0,16,3rd
6742050,HEARD COUNTY,EPHESUS ELEME,32,840.19,9.4,46.9,43.8,90.6,32,837.63,9.4,53.1,37.5,90.6,32,836.41,12.5,53.1,34.4,87.5,32,844.56,15.6,25.0,59.4,84.4,32,837.59,15.6,46.9,37.5,84.4,16,3rd
6750100,HENRY COUNTY,OLA ELEMENTAR,178,842.63,8.4,50.6,41.0,91.6,177,837.72,7.3,57.1,35.6,92.7,175,831.49,14.9,57.1,28.0,85.1,180,840.79,15.6,40.6,43.9,84.4,180,822.51,15.6,69.4,15.0,84.4,5,3rd
6750106,HENRY COUNTY,LUELLA ELEMEN,132,834.55,9.8,52.3,37.9,90.2,129,836.59,8.5,58.1,33.3,91.5,128,838.47,14.8,43.8,41.4,85.2,136,833.04,23.5,39.7,36.8,76.5,136,822.82,19.1,59.6,21.3,80.9,5,3rd
6750107,HENRY COUNTY,DUTCHTOWN ELE,110,838.48,5.5,57.3,37.3,94.5,108,842.32,5.6,52.8,41.7,94.4,108,833.62,14.8,47.2,38.0,85.2,110,849.80,10.0,34.5,55.5,90.0,110,833.35,11.8,56.4,31.8,88.2,5,13th
6750108,HENRY COUNTY,WOODLAND ELEM,98,844.01,7.1,50.0,42.9,92.9,97,841.30,9.3,48.5,42.3,90.7,96,838.09,17.7,40.6,41.7,82.3,98,845.04,13.3,45.9,40.8,86.7,98,824.96,14.3,69.4,16.3,85.7,5,13th
6750191,HENRY COUNTY,COTTON INDIAN,108,835.99,7.4,60.2,32.4,92.6,106,833.92,10.4,56.6,33.0,89.6,104,834.49,12.5,51.9,35.6,87.5,110,828.11,20.9,52.7,26.4,79.1,110,823.97,14.5,67.3,18.2,85.5,5,3rd
6750194,HENRY COUNTY,WESLEY LAKES,82,835.04,9.8,59.8,30.5,90.2,80,833.09,10.0,65.0,25.0,90.0,79,823.72,21.5,54.4,24.1,78.5,86,819.08,30.2,47.7,22.1,69.8,86,813.17,22.1,69.8,8.1,77.9,5,3rd
6750196,HENRY COUNTY,PATE S CREEK,94,852.68,6.4,28.7,64.9,93.6,94,856.57,0.0,35.1,64.9,100.0,94,850.49,8.5,35.1,56.4,91.5,95,856.20,12.6,31.6,55.8,87.4,94,842.84,2.1,56.4,41.5,97.9,5,13th
6750197,HENRY COUNTY,PLEASANT GROV,87,839.75,9.2,49.4,41.4,90.8,86,837.20,10.5,51.2,38.4,89.5,87,828.02,16.1,49.4,34.5,83.9,88,837.85,15.9,45.5,38.6,84.1,88,829.09,15.9,56.8,27.3,84.1,5,3rd
6750200,HENRY COUNTY,MOUNT CARMEL,108,834.98,10.2,52.8,37.0,89.8,108,830.44,13.0,58.3,28.7,87.0,106,824.28,21.7,50.0,28.3,78.3,109,828.91,20.2,46.8,33.0,79.8,109,818.01,22.0,64.2,13.8,78.0,5,3rd
6750203,HENRY COUNTY,EAST LAKE ELE,129,844.97,9.3,35.7,55.0,90.7,128,845.15,8.6,43.8,47.7,91.4,126,840.52,11.1,43.7,45.2,88.9,129,845.91,12.4,34.1,53.5,87.6,129,836.86,14.0,51.9,34.1,86.0,5,3rd
6750207,HENRY COUNTY,TIMBER RIDGE,102,834.66,10.8,55.9,33.3,89.2,101,835.64,11.9,51.5,36.6,88.1,99,836.61,14.1,44.4,41.4,85.9,102,835.09,15.7,51.0,33.3,84.3,102,826.95,14.7,63.7,21.6,85.3,5,3rd
6750208,HENRY COUNTY,WALNUT CREEK,85,827.61,12.9,61.2,25.9,87.1,86,830.99,15.1,58.1,26.7,84.9,82,816.40,30.5,50.0,19.5,69.5,88,811.49,37.5,47.7,14.8,62.5,88,809.05,37.5,58.0,4.5,62.5,5,3rd
6750209,HENRY COUNTY,BETHLEHEM ELE,84,840.65,13.1,45.2,41.7,86.9,83,840.40,7.2,59.0,33.7,92.8,83,826.93,15.7,54.2,30.1,84.3,87,838.95,19.5,36.8,43.7,80.5,87,832.20,11.5,57.5,31.0,88.5,5,3rd
6750211,HENRY COUNTY,ROCKY CREEK E,118,848.23,5.1,42.4,52.5,94.9,116,847.15,4.3,46.6,49.1,95.7,114,841.90,12.3,47.4,40.4,87.7,123,846.64,13.8,37.4,48.8,86.2,123,825.26,15.4,62.6,22.0,84.6,5,3rd
6750291,HENRY COUNTY,OAKLAND ELEME,90,827.99,13.3,65.6,21.1,86.7,89,825.61,15.7,64.0,20.2,84.3,90,812.61,32.2,53.3,14.4,67.8,92,816.38,29.3,55.4,15.2,70.7,92,812.68,26.1,67.4,6.5,73.9,5,3rd
6750294,HENRY COUNTY,AUSTIN ROAD E,82,830.60,13.4,56.1,30.5,86.6,82,831.54,14.6,54.9,30.5,85.4,81,814.38,33.3,43.2,23.5,66.7,85,817.64,30.6,45.9,23.5,69.4,85,808.60,32.9,62.4,4.7,67.1,5,3rd
6750297,HENRY COUNTY,HICKORY FLAT,121,835.33,11.6,51.2,37.2,88.4,120,838.93,11.7,45.8,42.5,88.3,120,836.13,15.0,45.0,40.0,85.0,122,844.90,10.7,43.4,45.9,89.3,122,834.25,11.5,54.1,34.4,88.5,5,3rd
6750303,HENRY COUNTY,UNITY GROVE E,137,833.54,10.2,57.7,32.1,89.8,135,831.30,13.3,57.0,29.6,86.7,136,826.07,19.1,52.9,27.9,80.9,140,829.17,19.3,51.4,29.3,80.7,139,822.43,16.5,68.3,15.1,83.5,5,3rd
6750403,HENRY COUNTY,RED OAK ELEME,128,838.19,5.5,57.0,37.5,94.5,127,839.52,8.7,55.9,35.4,91.3,125,838.44,10.4,55.2,34.4,89.6,128,844.74,12.5,41.4,46.1,87.5,127,824.62,11.8,70.9,17.3,88.2,5,13th
6750407,HENRY COUNTY,NEW HOPE ELEM,119,839.97,7.6,50.4,42.0,92.4,117,839.21,9.4,56.4,34.2,90.6,119,830.22,16.0,51.3,32.8,84.0,119,836.18,15.1,44.5,40.3,84.9,119,825.99,14.3,66.4,19.3,85.7,5,3rd
6750409,HENRY COUNTY,TUSSAHAW ELEM,82,834.68,7.3,63.4,29.3,92.7,81,835.04,3.7,63.0,33.3,96.3,80,824.38,17.5,58.8,23.8,82.5,85,823.80,24.7,48.2,27.1,75.3,85,820.35,21.2,65.9,12.9,78.8,5,3rd
6750503,HENRY COUNTY,FLIPPEN ELEME,119,836.81,5.9,58.0,36.1,94.1,117,839.45,6.8,57.3,35.9,93.2,117,830.22,16.2,54.7,29.1,83.8,119,838.26,8.4,57.1,34.5,91.6,118,827.15,14.4,66.1,19.5,85.6,5,3rd
6750509,HENRY COUNTY,ROCK SPRING E,97,836.92,5.2,54.6,40.2,94.8,96,836.53,8.3,57.3,34.4,91.7,92,833.43,10.9,54.3,34.8,89.1,100,843.59,15.0,38.0,47.0,85.0,100,821.50,17.0,67.0,16.0,83.0,5,3rd
6750803,HENRY COUNTY,MCDONOUGH ELE,87,830.79,10.3,62.1,27.6,89.7,84,832.87,10.7,64.3,25.0,89.3,85,822.67,16.5,60.0,23.5,83.5,87,815.37,29.9,56.3,13.8,70.1,87,810.82,31.0,64.4,4.6,69.0,5,3rd
6751050,HENRY COUNTY,FAIRVIEW ELEM,129,830.84,10.1,62.0,27.9,89.9,130,835.52,10.0,55.4,34.6,90.0,129,832.29,14.7,52.7,32.6,85.3,133,826.65,23.3,46.6,30.1,76.7,133,817.18,26.3,60.2,13.5,73.7,5,13th
6752050,HENRY COUNTY,HAMPTON ELEME,68,821.72,26.5,47.1,26.5,73.5,68,821.54,26.5,52.9,20.6,73.5,63,814.67,34.9,42.9,22.2,65.1,68,818.50,36.8,44.1,19.1,63.2,68,820.15,22.1,63.2,14.7,77.9,5,3rd
6752552,HENRY COUNTY,SMITH BARNES,127,833.69,14.2,52.0,33.9,85.8,127,834.98,17.3,47.2,35.4,82.7,125,823.61,28.0,45.6,26.4,72.0,127,828.15,22.8,43.3,33.9,77.2,127,821.42,21.3,61.4,17.3,78.7,5,13th
6755050,HENRY COUNTY,LOCUST ELEMEN,82,829.29,17.1,54.9,28.0,82.9,82,826.80,13.4,61.0,25.6,86.6,78,819.09,32.1,41.0,26.9,67.9,87,815.69,35.6,40.2,24.1,64.4,87,806.85,37.9,59.8,2.3,62.1,5,3rd
6760100,HOUSTON COUNTY,EAGLE SPRINGS,127,841.87,9.4,46.5,44.1,90.6,127,834.40,11.8,59.1,29.1,88.2,125,842.69,11.2,42.4,46.4,88.8,127,837.50,18.1,45.7,36.2,81.9,127,818.57,21.3,68.5,10.2,78.7,8,8th
