Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6691058,HALL COUNTY,WHITE SULPHUR,90,828.64,12.2,64.4,23.3,87.8,90,823.81,18.9,61.1,20.0,81.1,90,827.34,25.6,43.3,31.1,74.4,90,806.18,37.8,54.4,7.8,62.2,89,797.64,46.1,52.8,1.1,53.9
6692052,HALL COUNTY,FLOWERY BRANC,111,842.15,3.6,52.3,44.1,96.4,111,840.58,7.2,49.5,43.2,92.8,111,840.03,22.5,37.8,39.6,77.5,110,840.49,12.7,44.5,42.7,87.3,110,824.86,13.6,70.9,15.5,86.4
6692056,HALL COUNTY,OAKWOOD ELEME,90,827.84,14.4,57.8,27.8,85.6,90,822.83,24.4,56.7,18.9,75.6,90,806.82,43.3,43.3,13.3,56.7,90,818.41,25.6,61.1,13.3,74.4,90,806.72,31.1,65.6,3.3,68.9
6693054,HALL COUNTY,LANIER ELEMEN,119,839.52,10.9,42.9,46.2,89.1,119,838.45,11.8,42.9,45.4,88.2,120,850.79,13.3,29.2,57.5,86.7,119,827.87,15.1,56.3,28.6,84.9,118,810.12,32.2,62.7,5.1,67.8
6693056,HALL COUNTY,RIVERBEND ELE,53,844.09,0.0,58.5,41.5,100.0,53,837.79,5.7,56.6,37.7,94.3,53,831.87,22.6,50.9,26.4,77.4,53,825.83,20.8,62.3,17.0,79.2,51,811.78,23.5,74.5,2.0,76.5
6694050,HALL COUNTY,CHESTNUT MOUN,118,834.96,5.1,62.7,32.2,94.9,118,827.86,13.6,62.7,23.7,86.4,118,831.75,21.2,43.2,35.6,78.8,117,824.86,18.8,59.0,22.2,81.2,117,816.21,23.9,67.5,8.5,76.1
6694054,HALL COUNTY,LULA ELEMENTA,93,827.22,11.8,63.4,24.7,88.2,93,826.34,16.1,63.4,20.4,83.9,93,826.60,26.9,46.2,26.9,73.1,93,814.51,34.4,53.8,11.8,65.6,93,805.47,40.9,58.1,1.1,59.1
6694056,HALL COUNTY,SARDIS ELEMEN,106,836.10,12.3,55.7,32.1,87.7,106,825.17,17.9,64.2,17.9,82.1,107,824.26,29.0,46.7,24.3,71.0,107,821.79,23.4,57.9,18.7,76.6,106,812.68,22.6,67.9,9.4,77.4
6695050,HALL COUNTY,JONES ELEMENT,61,830.51,8.2,63.9,27.9,91.8,61,820.77,24.6,55.7,19.7,75.4,62,825.06,25.8,41.9,32.3,74.2,62,806.73,35.5,59.7,4.8,64.5,61,801.59,44.3,54.1,1.6,55.7
6695052,HALL COUNTY,LYMAN HALL,128,823.30,9.4,78.9,11.7,90.6,127,818.45,19.7,68.5,11.8,80.3,130,807.92,36.9,49.2,13.8,63.1,130,807.39,32.3,64.6,3.1,67.7,126,800.64,47.6,51.6,0.8,52.4
6695054,HALL COUNTY,MCEVER ELEMEN,68,826.60,4.4,76.5,19.1,95.6,68,825.62,11.8,66.2,22.1,88.2,68,816.68,30.9,52.9,16.2,69.1,68,815.99,23.5,67.6,8.8,76.5,68,806.03,26.5,72.1,1.5,73.5
6695056,HALL COUNTY,TADMORE ELEME,85,830.36,2.4,77.6,20.0,97.6,85,826.48,11.8,69.4,18.8,88.2,85,820.39,20.0,61.2,18.8,80.0,85,819.62,20.0,68.2,11.8,80.0,84,798.81,51.2,46.4,2.4,48.8
6696420,HALL COUNTY,ALPINE PSYCHO,3,--,--,--,--,--,3,--,--,--,--,--,3,--,--,--,--,--,3,--,--,--,--,--,3,--,--,--,--,--
6700188,HANCOCK COUNTY,LEWIS ELEMENT,90,809.72,36.7,53.3,10.0,63.3,90,813.07,34.4,54.4,11.1,65.6,90,808.58,38.9,43.3,17.8,61.1,90,798.51,55.6,36.7,7.8,44.4,90,794.14,58.9,40.0,1.1,41.1
6710178,HARALSON COUNTY,BUCHANAN ELEM,161,827.66,14.9,62.1,23.0,85.1,161,825.35,21.7,51.6,26.7,78.3,161,830.36,23.6,41.6,34.8,76.4,161,827.53,23.6,47.8,28.6,76.4,161,813.23,36.6,49.1,14.3,63.4
6714050,HARALSON COUNTY,WEST HARALSON,128,824.78,20.3,51.6,28.1,79.7,128,824.13,19.5,58.6,21.9,80.5,128,815.28,33.6,50.0,16.4,66.4,127,828.00,22.0,46.5,31.5,78.0,127,820.69,22.0,59.8,18.1,78.0
6720188,HARRIS COUNTY,PARK ELEMENTA,69,842.70,2.9,56.5,40.6,97.1,69,837.96,2.9,58.0,39.1,97.1,69,849.39,8.7,37.7,53.6,91.3,69,844.78,10.1,44.9,44.9,89.9,69,827.23,15.9,62.3,21.7,84.1
6720190,HARRIS COUNTY,PINE RIDGE EL,109,847.43,1.8,50.5,47.7,98.2,109,841.75,4.6,54.1,41.3,95.4,109,840.57,11.0,48.6,40.4,89.0,109,838.91,6.4,56.9,36.7,93.6,109,820.89,15.6,71.6,12.8,84.4
6720199,HARRIS COUNTY,MULBERRY CREE,98,846.95,5.1,41.8,53.1,94.9,98,839.73,9.2,50.0,40.8,90.8,98,832.51,13.3,48.0,38.8,86.7,98,841.37,8.2,45.9,45.9,91.8,98,820.85,17.3,71.4,11.2,82.7
6720290,HARRIS COUNTY,NEW MOUNTAIN,88,846.47,1.1,51.1,47.7,98.9,88,835.08,15.9,42.0,42.0,84.1,88,839.14,18.2,40.9,40.9,81.8,88,841.28,12.5,45.5,42.0,87.5,88,833.49,11.4,58.0,30.7,88.6
6730102,HART COUNTY,NORTH HART EL,87,833.49,12.6,57.5,29.9,87.4,87,828.51,11.5,64.4,24.1,88.5,87,836.20,19.5,42.5,37.9,80.5,86,830.56,9.3,67.4,23.3,90.7,86,815.65,22.1,70.9,7.0,77.9
6730202,HART COUNTY,SOUTH HART EL,88,832.60,5.7,73.9,20.5,94.3,88,831.59,9.1,60.2,30.7,90.9,88,818.99,20.5,59.1,20.5,79.5,88,833.20,14.8,52.3,33.0,85.2,88,821.07,18.2,70.5,11.4,81.8
6735050,HART COUNTY,HARTWELL ELEM,84,831.07,9.5,60.7,29.8,90.5,84,838.60,7.1,54.8,38.1,92.9,84,837.79,13.1,50.0,36.9,86.9,84,834.07,11.9,60.7,27.4,88.1,84,823.24,19.0,66.7,14.3,81.0
6740106,HEARD COUNTY,HEARD ELEMENT,96,838.79,5.2,58.3,36.5,94.8,96,832.90,7.3,59.4,33.3,92.7,96,836.30,16.7,47.9,35.4,83.3,96,835.71,15.6,49.0,35.4,84.4,96,821.18,18.8,65.6,15.6,81.3
6741050,HEARD COUNTY,CENTRALHATCHE,25,841.80,4.0,60.0,36.0,96.0,25,838.00,4.0,64.0,32.0,96.0,25,837.92,8.0,60.0,32.0,92.0,25,837.88,8.0,64.0,28.0,92.0,25,834.72,8.0,64.0,28.0,92.0
6742050,HEARD COUNTY,EPHESUS ELEME,30,826.67,16.7,53.3,30.0,83.3,30,822.70,16.7,63.3,20.0,83.3,30,821.53,33.3,30.0,36.7,66.7,30,827.50,23.3,46.7,30.0,76.7,30,819.63,20.0,60.0,20.0,80.0
6750100,HENRY COUNTY,OLA ELEMENTAR,168,845.90,4.2,47.6,48.2,95.8,168,837.71,6.0,56.5,37.5,94.0,168,833.95,14.3,53.6,32.1,85.7,167,839.05,9.0,52.1,38.9,91.0,167,825.63,10.2,73.7,16.2,89.8
6750106,HENRY COUNTY,LUELLA ELEMEN,126,834.02,5.6,68.3,26.2,94.4,126,834.80,7.1,58.7,34.1,92.9,126,834.56,14.3,52.4,33.3,85.7,126,829.76,12.7,58.7,28.6,87.3,126,824.35,13.5,69.0,17.5,86.5
6750107,HENRY COUNTY,DUTCHTOWN ELE,111,837.14,9.9,51.4,38.7,90.1,111,833.41,12.6,52.3,35.1,87.4,112,832.14,17.0,49.1,33.9,83.0,112,833.97,16.1,50.9,33.0,83.9,111,835.39,13.5,52.3,34.2,86.5
6750108,HENRY COUNTY,WOODLAND ELEM,88,851.03,1.1,40.9,58.0,98.9,88,847.03,4.5,48.9,46.6,95.5,88,852.98,8.0,40.9,51.1,92.0,88,848.11,3.4,50.0,46.6,96.6,88,847.78,4.5,45.5,50.0,95.5
6750191,HENRY COUNTY,COTTON INDIAN,126,832.58,7.1,60.3,32.5,92.9,126,828.29,14.3,57.9,27.8,85.7,126,813.41,33.3,50.8,15.9,66.7,126,815.60,28.6,57.9,13.5,71.4,126,814.29,21.4,72.2,6.3,78.6
6750194,HENRY COUNTY,WESLEY LAKES,90,833.27,12.2,54.4,33.3,87.8,90,827.68,10.0,72.2,17.8,90.0,90,817.64,30.0,50.0,20.0,70.0,89,821.70,27.0,51.7,21.3,73.0,90,815.20,26.7,62.2,11.1,73.3
6750196,HENRY COUNTY,PATE S CREEK,110,852.61,3.6,38.2,58.2,96.4,110,852.93,1.8,42.7,55.5,98.2,110,842.16,11.8,48.2,40.0,88.2,110,842.05,6.4,50.0,43.6,93.6,110,843.12,4.5,53.6,41.8,95.5
6750197,HENRY COUNTY,PLEASANT GROV,84,834.62,7.1,57.1,35.7,92.9,85,833.72,7.1,62.4,30.6,92.9,85,829.78,16.5,55.3,28.2,83.5,85,830.22,14.1,52.9,32.9,85.9,85,823.12,16.5,65.9,17.6,83.5
6750200,HENRY COUNTY,MOUNT CARMEL,115,834.43,12.2,49.6,38.3,87.8,115,830.32,13.9,58.3,27.8,86.1,115,826.26,22.6,51.3,26.1,77.4,115,825.04,22.6,53.0,24.3,77.4,115,815.63,22.6,67.0,10.4,77.4
6750203,HENRY COUNTY,EAST LAKE ELE,115,848.36,3.5,40.9,55.7,96.5,115,843.52,3.5,51.3,45.2,96.5,115,843.70,7.0,49.6,43.5,93.0,113,841.65,7.1,51.3,41.6,92.9,113,836.13,5.3,63.7,31.0,94.7
6750207,HENRY COUNTY,TIMBER RIDGE,106,841.26,8.5,48.1,43.4,91.5,106,837.45,11.3,47.2,41.5,88.7,106,837.45,16.0,45.3,38.7,84.0,105,836.46,19.0,46.7,34.3,81.0,105,837.21,10.5,57.1,32.4,89.5
6750208,HENRY COUNTY,WALNUT CREEK,87,833.93,5.7,63.2,31.0,94.3,87,836.33,5.7,58.6,35.6,94.3,87,822.71,19.5,59.8,20.7,80.5,87,826.63,16.1,67.8,16.1,83.9,87,822.70,13.8,73.6,12.6,86.2
6750209,HENRY COUNTY,BETHLEHEM ELE,85,841.69,7.1,49.4,43.5,92.9,85,835.89,9.4,55.3,35.3,90.6,85,832.76,12.9,54.1,32.9,87.1,85,830.93,14.1,58.8,27.1,85.9,85,830.05,10.6,63.5,25.9,89.4
6750211,HENRY COUNTY,ROCKY CREEK E,106,843.95,4.7,50.0,45.3,95.3,106,839.16,4.7,56.6,38.7,95.3,106,832.90,16.0,49.1,34.9,84.0,106,840.03,8.5,51.9,39.6,91.5,106,833.41,4.7,67.0,28.3,95.3
6750291,HENRY COUNTY,OAKLAND ELEME,104,830.14,10.6,65.4,24.0,89.4,104,827.88,13.5,67.3,19.2,86.5,104,822.12,26.9,46.2,26.9,73.1,104,822.91,20.2,63.5,16.3,79.8,104,820.51,12.5,76.0,11.5,87.5
6750294,HENRY COUNTY,AUSTIN ROAD E,88,835.56,8.0,53.4,38.6,92.0,88,839.01,11.4,53.4,35.2,88.6,88,827.95,20.5,42.0,37.5,79.5,88,827.41,15.9,59.1,25.0,84.1,88,826.72,12.5,69.3,18.2,87.5
6750297,HENRY COUNTY,HICKORY FLAT,109,836.50,6.4,63.3,30.3,93.6,109,832.71,10.1,63.3,26.6,89.9,110,829.35,19.1,53.6,27.3,80.9,110,824.59,20.0,59.1,20.9,80.0,109,826.21,13.8,61.5,24.8,86.2
6750303,HENRY COUNTY,UNITY GROVE E,135,834.09,11.9,49.6,38.5,88.1,135,826.88,15.6,57.0,27.4,84.4,135,830.37,22.2,47.4,30.4,77.8,135,826.42,20.7,60.0,19.3,79.3,135,825.69,14.1,67.4,18.5,85.9
6750403,HENRY COUNTY,RED OAK ELEME,144,845.15,2.1,53.5,44.4,97.9,145,840.37,6.9,49.7,43.4,93.1,145,829.67,24.1,43.4,32.4,75.9,145,835.91,13.1,55.2,31.7,86.9,145,828.20,8.3,69.0,22.8,91.7
6750407,HENRY COUNTY,NEW HOPE ELEM,103,840.17,5.8,50.5,43.7,94.2,103,834.58,7.8,63.1,29.1,92.2,103,838.07,17.5,42.7,39.8,82.5,103,837.90,14.6,43.7,41.7,85.4,103,831.33,11.7,63.1,25.2,88.3
6750409,HENRY COUNTY,TUSSAHAW ELEM,94,830.27,12.8,63.8,23.4,87.2,94,831.46,12.8,56.4,30.9,87.2,94,828.46,19.1,51.1,29.8,80.9,94,823.87,19.1,61.7,19.1,80.9,94,820.84,21.3,66.0,12.8,78.7
6750503,HENRY COUNTY,FLIPPEN ELEME,118,844.13,3.4,50.8,45.8,96.6,118,840.95,3.4,55.9,40.7,96.6,118,837.42,7.6,55.1,37.3,92.4,118,839.88,4.2,56.8,39.0,95.8,118,836.48,4.2,67.8,28.0,95.8
6750509,HENRY COUNTY,ROCK SPRING E,96,840.53,3.1,60.4,36.5,96.9,96,834.95,7.3,61.5,31.3,92.7,96,823.63,28.1,44.8,27.1,71.9,96,831.35,14.6,57.3,28.1,85.4,96,823.78,15.6,64.6,19.8,84.4
6750803,HENRY COUNTY,MCDONOUGH ELE,82,831.72,13.4,59.8,26.8,86.6,82,826.29,13.4,65.9,20.7,86.6,82,816.85,32.9,46.3,20.7,67.1,82,821.79,25.6,48.8,25.6,74.4,82,816.78,20.7,73.2,6.1,79.3
6751050,HENRY COUNTY,FAIRVIEW ELEM,136,825.57,16.9,64.7,18.4,83.1,136,821.90,21.3,58.8,19.9,78.7,135,815.17,31.1,47.4,21.5,68.9,136,811.94,34.6,53.7,11.8,65.4,136,809.42,27.9,65.4,6.6,72.1
6752050,HENRY COUNTY,HAMPTON ELEME,60,828.18,11.7,60.0,28.3,88.3,60,821.97,21.7,61.7,16.7,78.3,60,817.85,30.0,53.3,16.7,70.0,60,814.67,31.7,50.0,18.3,68.3,60,807.33,35.0,60.0,5.0,65.0
6753052,HENRY COUNTY,STOCKBRIDGE E,140,835.35,7.9,58.6,33.6,92.1,140,832.61,10.7,62.1,27.1,89.3,140,825.94,22.1,51.4,26.4,77.9,140,823.45,22.1,58.6,19.3,77.9,140,823.31,17.9,65.7,16.4,82.1
6755050,HENRY COUNTY,LOCUST ELEMEN,106,825.33,17.9,57.5,24.5,82.1,106,819.37,23.6,60.4,16.0,76.4,106,804.36,39.6,49.1,11.3,60.4,106,815.38,27.4,58.5,14.2,72.6,106,808.23,32.1,66.0,1.9,67.9
6760100,HOUSTON COUNTY,EAGLE SPRINGS,141,839.63,6.4,53.9,39.7,93.6,141,834.76,10.6,54.6,34.8,89.4,142,846.40,14.8,38.7,46.5,85.2,142,837.90,8.5,57.7,33.8,91.5,140,828.82,11.4,65.0,23.6,88.6
6760102,HOUSTON COUNTY,LINWOOD ELEME,75,840.63,2.7,60.0,37.3,97.3,75,842.51,2.7,49.3,48.0,97.3,75,844.68,8.0,48.0,44.0,92.0,75,836.44,8.0,60.0,32.0,92.0,75,820.63,13.3,73.3,13.3,86.7
6760175,HOUSTON COUNTY,PEARL STEPHEN,56,824.70,14.3,66.1,19.6,85.7,56,823.93,17.9,62.5,19.6,82.1,56,814.70,35.7,39.3,25.0,64.3,56,813.57,32.1,57.1,10.7,67.9,56,809.30,30.4,66.1,3.6,69.6
6760191,HOUSTON COUNTY,NORTHSIDE ELE,65,840.28,1.5,58.5,40.0,98.5,65,848.43,6.2,38.5,55.4,93.8,65,843.52,7.7,46.2,46.2,92.3,65,828.92,15.4,58.5,26.2,84.6,65,823.97,13.8,76.9,9.2,86.2
6760194,HOUSTON COUNTY,PERDUE ELEMEN,200,846.85,4.5,46.5,49.0,95.5,200,839.46,5.0,58.0,37.0,95.0,200,854.34,4.5,42.0,53.5,95.5,200,844.42,7.5,45.0,47.5,92.5,200,836.08,6.5,61.0,32.5,93.5
6760195,HOUSTON COUNTY,QUAIL RUN ELE,99,844.06,2.0,57.6,40.4,98.0,99,850.59,0.0,49.5,50.5,100.0,100,856.75,4.0,41.0,55.0,96.0,100,842.41,6.0,54.0,40.0,94.0,99,832.32,5.1,67.7,27.3,94.9
6760199,HOUSTON COUNTY,MATTHEW ARTHU,93,844.91,4.3,45.2,50.5,95.7,93,844.84,4.3,47.3,48.4,95.7,93,863.94,6.5,25.8,67.7,93.5,93,848.33,4.3,40.9,54.8,95.7,93,835.08,8.6,60.2,31.2,91.4
6760208,HOUSTON COUNTY,LAKE JOY ELEM,197,849.54,1.0,42.6,56.3,99.0,197,850.77,2.5,46.2,51.3,97.5,198,864.04,3.0,31.3,65.7,97.0,198,845.36,7.1,50.0,42.9,92.9,197,835.90,6.1,66.0,27.9,93.9
6760309,HOUSTON COUNTY,HILLTOP ELEME,89,839.00,9.0,53.9,37.1,91.0,89,837.01,10.1,48.3,41.6,89.9,89,845.54,14.6,37.1,48.3,85.4,89,839.84,13.5,39.3,47.2,86.5,89,830.10,11.2,66.3,22.5,88.8
6761050,HOUSTON COUNTY,BONAIRE ELEME,90,858.31,0.0,35.6,64.4,100.0,90,854.81,0.0,31.1,68.9,100.0,90,884.72,0.0,12.2,87.8,100.0,90,862.53,1.1,25.6,73.3,98.9,90,847.91,2.2,55.6,42.2,97.8
6762050,HOUSTON COUNTY,CENTERVILLE E,81,831.26,14.8,49.4,35.8,85.2,81,831.78,17.3,46.9,35.8,82.7,81,840.06,16.0,45.7,38.3,84.0,81,830.26,21.0,48.1,30.9,79.0,81,826.70,14.8,65.4,19.8,85.2
6762054,HOUSTON COUNTY,MORNINGSIDE E,118,837.04,4.2,66.1,29.7,95.8,118,834.42,8.5,62.7,28.8,91.5,118,840.86,12.7,43.2,44.1,87.3,118,830.96,15.3,59.3,25.4,84.7,118,825.42,12.7,70.3,16.9,87.3
6762058,HOUSTON COUNTY,WESTSIDE ELEM,72,821.07,19.4,61.1,19.4,80.6,72,818.93,22.2,68.1,9.7,77.8,72,825.61,29.2,44.4,26.4,70.8,72,811.19,36.1,51.4,12.5,63.9,72,810.40,33.3,56.9,9.7,66.7
6763052,HOUSTON COUNTY,PARKWOOD ELEM,118,821.93,15.3,67.8,16.9,84.7,118,821.92,11.9,72.9,15.3,88.1,118,829.07,17.8,55.9,26.3,82.2,117,818.10,23.1,66.7,10.3,76.9,117,816.54,17.1,76.1,6.8,82.9
6763056,HOUSTON COUNTY,TUCKER ELEMEN,95,836.25,5.3,64.2,30.5,94.7,95,829.97,14.7,61.1,24.2,85.3,95,842.33,11.6,49.5,38.9,88.4,95,828.74,21.1,53.7,25.3,78.9,94,824.97,20.2,56.4,23.4,79.8
6763550,HOUSTON COUNTY,KINGS CHAPEL,72,838.47,6.9,48.6,44.4,93.1,72,839.67,6.9,54.2,38.9,93.1,73,848.86,11.0,39.7,49.3,89.0,73,841.97,12.3,43.8,43.8,87.7,72,836.86,13.9,52.8,33.3,86.1
6764050,HOUSTON COUNTY,LINDSEY ELEME,58,819.07,19.0,65.5,15.5,81.0,58,813.88,22.4,65.5,12.1,77.6,61,810.00,36.1,41.0,23.0,63.9,61,805.69,36.1,52.5,11.5,63.9,58,808.64,36.2,58.6,5.2,63.8
6764054,HOUSTON COUNTY,RUSSELL ELEME,113,835.86,10.6,50.4,38.9,89.4,112,826.74,18.8,50.0,31.3,81.3,112,833.84,20.5,42.9,36.6,79.5,112,824.10,27.7,42.9,29.5,72.3,112,812.71,25.9,68.8,5.4,74.1
6765050,HOUSTON COUNTY,MILLER ELEMEN,84,831.18,16.7,50.0,33.3,83.3,84,831.60,14.3,54.8,31.0,85.7,84,834.06,17.9,41.7,40.5,82.1,84,824.14,19.0,59.5,21.4,81.0,84,819.74,26.2,58.3,15.5,73.8
6765054,HOUSTON COUNTY,SHIRLEY HILLS,83,839.27,4.8,61.4,33.7,95.2,83,834.40,9.6,57.8,32.5,90.4,83,840.49,13.3,49.4,37.3,86.7,83,832.66,13.3,55.4,31.3,86.7,83,823.87,9.6,74.7,15.7,90.4
6770188,IRWIN COUNTY,IRWIN CO ELEM,128,837.30,7.0,56.3,36.7,93.0,127,833.57,8.7,58.3,33.1,91.3,127,832.34,15.7,50.4,33.9,84.3,127,822.62,20.5,62.2,17.3,79.5,127,810.35,29.1,66.9,3.9,70.9
6780101,JACKSON COUNTY,W JACKSON INT,108,844.51,6.5,49.1,44.4,93.5,108,840.51,6.5,48.1,45.4,93.5,109,839.72,14.7,43.1,42.2,85.3,109,846.85,11.0,40.4,48.6,89.0,107,834.15,12.1,57.9,29.9,87.9
6780104,JACKSON COUNTY,EAST JACK ELE,72,845.15,9.7,41.7,48.6,90.3,72,844.89,6.9,44.4,48.6,93.1,72,851.79,8.3,40.3,51.4,91.7,71,840.52,14.1,36.6,49.3,85.9,70,833.59,11.4,64.3,24.3,88.6
6780209,JACKSON COUNTY,GUM SPRINGS E,120,845.35,4.2,46.7,49.2,95.8,120,838.24,9.2,50.8,40.0,90.8,120,840.77,15.0,40.8,44.2,85.0,120,850.37,7.5,43.3,49.2,92.5,119,834.20,10.9,59.7,29.4,89.1
6781050,JACKSON COUNTY,BENTON ELEMEN,47,834.62,6.4,63.8,29.8,93.6,47,837.45,2.1,63.8,34.0,97.9,47,835.85,8.5,63.8,27.7,91.5,47,836.96,8.5,59.6,31.9,91.5,47,822.60,10.6,80.9,8.5,89.4
6782550,JACKSON COUNTY,MAYSVILLE ELE,61,831.15,8.2,62.3,29.5,91.8,61,826.84,14.8,59.0,26.2,85.2,61,833.59,27.9,37.7,34.4,72.1,61,839.20,11.5,52.5,36.1,88.5,60,822.50,18.3,65.0,16.7,81.7
6783050,JACKSON COUNTY,NORTH JACKSON,65,844.20,6.2,43.1,50.8,93.8,65,843.72,4.6,50.8,44.6,95.4,65,847.82,13.8,38.5,47.7,86.2,65,850.89,7.7,33.8,58.5,92.3,65,836.63,6.2,58.5,35.4,93.8
6784050,JACKSON COUNTY,SOUTH JACKSON,72,835.36,12.5,52.8,34.7,87.5,72,836.14,8.3,55.6,36.1,91.7,72,838.93,13.9,51.4,34.7,86.1,72,842.38,8.3,50.0,41.7,91.7,71,826.41,9.9,67.6,22.5,90.1
6790100,JASPER COUNTY,WASHINGTON PA,176,832.80,12.5,52.8,34.7,87.5,176,829.44,15.3,56.3,28.4,84.7,176,833.10,20.5,46.0,33.5,79.5,176,826.68,18.8,56.3,25.0,81.3,176,814.27,24.4,65.9,9.7,75.6
6800175,JEFF DAVIS COUNTY,JEFF DAVIS EL,225,833.26,11.6,53.8,34.7,88.4,225,832.37,16.0,49.8,34.2,84.0,225,830.39,16.9,51.1,32.0,83.1,225,820.40,23.6,56.4,20.0,76.4,225,813.24,25.8,67.1,7.1,74.2
6811050,JEFFERSON COUNTY,CARVER ELEMEN,54,828.17,11.1,70.4,18.5,88.9,54,826.06,7.4,68.5,24.1,92.6,54,833.48,11.1,57.4,31.5,88.9,54,815.98,27.8,53.7,18.5,72.2,54,811.39,29.6,63.0,7.4,70.4
6811550,JEFFERSON COUNTY,LOUISVILLE AC,99,826.42,18.2,54.5,27.3,81.8,99,823.77,23.2,51.5,25.3,76.8,99,829.52,24.2,38.4,37.4,75.8,98,815.23,30.6,55.1,14.3,69.4,98,819.64,22.4,55.1,22.4,77.6
6813550,JEFFERSON COUNTY,WRENS ELEMENT,71,837.34,7.0,60.6,32.4,93.0,71,842.92,2.8,53.5,43.7,97.2,71,835.28,14.1,46.5,39.4,85.9,71,829.31,15.5,56.3,28.2,84.5,71,824.28,14.1,67.6,18.3,85.9
6821050,JENKINS COUNTY,JENKINS CO EL,113,826.27,9.7,70.8,19.5,90.3,113,823.59,13.3,71.7,15.0,86.7,113,821.94,23.9,53.1,23.0,76.1,113,817.19,26.5,61.1,12.4,73.5,112,811.68,23.2,69.6,7.1,76.8
6830197,JOHNSON COUNTY,JOHNSON CO EL,84,843.58,3.6,48.8,47.6,96.4,84,838.65,8.3,52.4,39.3,91.7,84,853.64,11.9,33.3,54.8,88.1,84,832.55,11.9,56.0,32.1,88.1,84,814.98,20.2,73.8,6.0,79.8
6840199,JONES COUNTY,DAMES FERRY E,145,837.43,2.1,64.1,33.8,97.9,145,834.92,3.4,70.3,26.2,96.6,145,834.43,15.9,49.0,35.2,84.1,145,836.86,8.3,57.9,33.8,91.7,145,818.53,20.0,68.3,11.7,80.0
6841550,JONES COUNTY,GRAY ELEMENTA,179,834.13,6.1,63.7,30.2,93.9,179,836.80,8.4,59.2,32.4,91.6,179,831.52,21.2,45.3,33.5,78.8,178,841.76,11.8,44.4,43.8,88.2,178,829.83,13.5,61.2,25.3,86.5
6844050,JONES COUNTY,MATTIE WELLS,107,836.54,2.8,62.6,34.6,97.2,107,833.76,10.3,56.1,33.6,89.7,108,831.80,17.6,43.5,38.9,82.4,108,831.00,15.7,48.1,36.1,84.3,107,815.89,24.3,62.6,13.1,75.7
6850105,LAMAR COUNTY,LAMAR CO ELE,208,833.06,6.3,65.4,28.4,93.8,208,831.41,8.2,67.8,24.0,91.8,208,823.02,25.0,53.8,21.2,75.0,208,822.34,18.8,63.5,17.8,81.3,208,809.85,30.3,64.4,5.3,69.7
6860111,LANIER COUNTY,LANIER CO ELE,120,840.58,5.8,53.3,40.8,94.2,120,846.38,5.0,43.3,51.7,95.0,120,860.40,5.8,35.8,58.3,94.2,120,833.38,12.5,54.2,33.3,87.5,120,824.69,14.2,73.3,12.5,85.8
6870101,LAURENS COUNTY,SOUTHWEST LAU,175,836.74,6.3,60.0,33.7,93.7,175,830.19,12.0,61.1,26.9,88.0,175,827.80,24.6,42.3,33.1,75.4,175,830.86,22.9,44.6,32.6,77.1,175,820.43,16.0,70.3,13.7,84.0
6870105,LAURENS COUNTY,EAST LAUREN E,162,830.48,11.1,57.4,31.5,88.9,162,828.57,15.4,59.9,24.7,84.6,162,830.77,19.1,53.1,27.8,80.9,162,826.01,17.9,57.4,24.7,82.1,162,813.06,27.8,64.8,7.4,72.2
6870201,LAURENS COUNTY,NORTHWEST LAU,155,852.50,1.3,38.7,60.0,98.7,155,845.39,1.3,51.0,47.7,98.7,155,846.97,5.2,46.5,48.4,94.8,155,840.25,7.1,54.8,38.1,92.9,155,829.81,8.4,72.3,19.4,91.6
6880103,LEE COUNTY,LEE COUNTY EL,235,843.69,5.5,50.6,43.8,94.5,235,842.12,8.1,47.7,44.3,91.9,236,845.81,10.2,44.9,44.9,89.8,235,836.84,19.1,37.9,43.0,80.9,233,826.27,16.7,59.7,23.6,83.3
6880393,LEE COUNTY,TWIN OAKS ELE,212,836.16,7.1,57.1,35.8,92.9,212,835.07,9.0,59.0,32.1,91.0,212,839.63,12.7,48.1,39.2,87.3,212,831.69,13.7,57.5,28.8,86.3,211,825.24,14.7,67.3,18.0,85.3
6890100,LIBERTY COUNTY,WALDO PAFFORD,98,835.79,7.1,63.3,29.6,92.9,98,843.74,6.1,46.9,46.9,93.9,98,838.16,9.2,52.0,38.8,90.8,98,840.83,14.3,38.8,46.9,85.7,98,833.64,10.2,60.2,29.6,89.8
